step,p_mean,p_median,p_p10,p_p25,p_p75,p_p90,p_rms,relative_change
24,65.17676649968071,63.827396392822266,52.27040481567383,57.311760902404785,71.53992462158203,79.75376892089844,66.11776660264012,0.03441180175152242
25,65.04846992815223,63.75883865356445,52.41394195556641,57.37305164337158,71.2867259979248,79.27074127197267,65.94677589756917,0.03281103920914778
26,64.93105721673574,63.69448471069336,52.553498077392575,57.42845153808594,71.05287170410156,78.83288497924805,65.79076907756213,0.03138649545559249
27,64.82204916187494,63.637393951416016,52.68711128234863,57.48637771606445,70.83721923828125,78.42621383666993,65.64583393208619,0.030113038334271734
28,64.72075752120614,63.58092498779297,52.81765365600586,57.53792762756348,70.63310050964355,78.04502563476564,65.51143557988321,0.028927962434194727
29,64.6266744871662,63.5280647277832,52.94348220825195,57.59131336212158,70.43848419189453,77.67919921875,65.38702281610499,0.02783434590088691
30,64.53960158001694,63.478477478027344,53.06151657104492,57.64072227478027,70.25936126708984,77.34644927978516,65.27190177496584,0.02678102705639595
31,64.4578361586089,63.43206024169922,53.17375183105469,57.68879699707031,70.08525085449219,77.02254180908204,65.16391883417752,0.025883848124926334
32,64.38193195375587,63.39077377319336,53.28087692260742,57.73814392089844,69.92616081237793,76.72312850952149,65.06369238083185,0.02494336498142789
33,64.31092162837439,63.35093688964844,53.38435020446777,57.78256416320801,69.77563095092773,76.44103012084962,64.97014310094319,0.02411047403274223
34,64.24322035654058,63.31495666503906,53.48231887817383,57.82496166229248,69.63268280029297,76.17003631591797,64.881130883057,0.02336810088687368
35,64.18059310986051,63.278324127197266,53.577919006347656,57.866397857666016,69.4945182800293,75.92040252685547,64.79880322739399,0.02260554108246506
36,64.12099751808866,63.2430419921875,53.666371536254886,57.908660888671875,69.36306762695312,75.67432098388673,64.72071800283692,0.021924380742521628
37,64.06399678217163,63.212039947509766,53.75556564331055,57.94796085357666,69.23547172546387,75.43854904174806,64.6462051780428,0.021336754193793644
38,64.0113010741426,63.18549728393555,53.842342376708984,57.9852294921875,69.11795616149902,75.2186279296875,64.57691748645136,0.020698052569769473
39,63.96089945235437,63.15655517578125,53.925606155395506,58.02097034454346,69.0095443725586,75.00478057861329,64.51079852299912,0.02013311204877581
40,63.91321287829845,63.12809753417969,54.00394477844238,58.06075859069824,68.89870834350586,74.80221481323242,64.44829594466516,0.019612607208736844
41,63.868199083433055,63.10245132446289,54.084341049194336,58.09716033935547,68.7964859008789,74.6108009338379,64.38926396850741,0.019102988286691304
42,63.8246935098285,63.07879638671875,54.16003570556641,58.13078498840332,68.69546318054199,74.42601776123047,64.33238127729435,0.018614553675505463
43,63.78266242793064,63.05359077453613,54.23482551574707,58.16496276855469,68.60113525390625,74.24326248168946,64.27757160293231,0.018179616538539778
44,63.742852392994756,63.032135009765625,54.30976905822754,58.19615364074707,68.50677299499512,74.07188262939454,64.2257108732852,0.017728480371698812
45,63.706071749986975,63.013572692871094,54.37940979003906,58.22720146179199,68.41846466064453,73.90631790161133,64.17737090236056,0.01729479625990453
46,63.67074698202484,62.99230194091797,54.446834564208984,58.25895023345947,68.33406639099121,73.75076217651367,64.13111957676605,0.01689704049172998
47,63.63712032681448,62.976158142089844,54.51545944213867,58.2908296585083,68.24899291992188,73.5924072265625,64.08707813470642,0.016508806840013743
48,63.60474475963129,62.9583740234375,54.57807235717773,58.3202428817749,68.17043876647949,73.44885177612305,64.04472516415038,0.016162999998512655
49,63.57354741981586,62.941810607910156,54.63837432861328,58.34834289550781,68.09400367736816,73.30944061279297,64.00397324254658,0.01583188846780636
50,63.543550022703066,62.924346923828125,54.70065689086914,58.37613391876221,68.02387809753418,73.17195129394531,63.964846309601356,0.015484462293028748
51,63.51474195270713,62.906558990478516,54.76014518737793,58.40586471557617,67.95364189147949,73.04014434814454,63.92727498459051,0.015174346339369841
52,63.48748569416621,62.893436431884766,54.815884017944335,58.43055534362793,67.88388633728027,72.91217803955078,63.891665779179846,0.01486143694441585
53,63.46135715105645,62.87812423706055,54.87344589233398,58.45669174194336,67.81669616699219,72.78565216064453,63.85742729871709,0.014569351100071484
54,63.436409455954355,62.8652458190918,54.927987289428714,58.48326301574707,67.75467491149902,72.66542587280274,63.82472710408316,0.0142788349021184
55,63.411404986380525,62.84901809692383,54.981984329223636,58.5074520111084,67.69204711914062,72.5489486694336,63.79230091372811,0.014028878456609986
56,63.387352261716366,62.8354606628418,55.03447341918945,58.53453826904297,67.63078308105469,72.43654556274414,63.76099812548635,0.013775054493630519
57,63.36395007711815,62.821128845214844,55.08328628540039,58.55856990814209,67.57294273376465,72.33021316528321,63.73070517661508,0.013526687468750154
58,63.340800694781876,62.806854248046875,55.133470153808595,58.58014488220215,67.51569938659668,72.22132720947266,63.70090355662572,0.013312400517241117
59,63.31975558468142,62.794166564941406,55.18085861206055,58.60208320617676,67.46044158935547,72.11906280517579,63.6734501487248,0.013036147834741463
60,63.29899689088479,62.787052154541016,55.22793388366699,58.625864028930664,67.4074478149414,72.0191421508789,63.646464665458716,0.012826616124995069
61,63.27910435422315,62.77693176269531,55.27545166015625,58.648868560791016,67.35263061523438,71.92291259765625,63.620465942013126,0.01260956519694963
62,63.259700796226824,62.76600646972656,55.323509216308594,58.67114067077637,67.30123901367188,71.82735977172852,63.59529918391331,0.012387644729315214
63,63.24071338315426,62.753395080566406,55.36692085266113,58.69122314453125,67.25417137145996,71.73181076049805,63.57073941285993,0.012211364603995621
64,63.22253543536389,62.742862701416016,55.40953178405762,58.71074676513672,67.20458030700684,71.6422721862793,63.54720717490835,0.0119984284778612
65,63.205197883739245,62.73381805419922,55.45407485961914,58.73159599304199,67.15666007995605,71.55469512939453,63.52461262031299,0.011813234722967015
66,63.18855676719164,62.7261848449707,55.495541381835935,58.75049591064453,67.10895156860352,71.46961898803711,63.50287692964634,0.011632189622195565
67,63.17177331398405,62.714271545410156,55.5354808807373,58.77036476135254,67.06396293640137,71.38593292236328,63.48116249805617,0.011463512398357275
68,63.1557289649439,62.705322265625,55.57713737487793,58.78990364074707,67.02206230163574,71.30196990966797,63.46034708724425,0.011289331111754614
69,63.140439290023885,62.69626998901367,55.6163330078125,58.809120178222656,66.97972679138184,71.22421951293946,63.44043302012577,0.011105765379667579
70,63.125384957210855,62.68817138671875,55.65646820068359,58.82925891876221,66.9398422241211,71.14781112670899,63.42088011680889,0.010960401876231042
71,63.110296707694744,62.67872619628906,55.694905853271486,58.84798526763916,66.89897155761719,71.07007522583008,63.401436828510214,0.010820435923561996
72,63.09588473350747,62.671852111816406,55.7326057434082,58.86500549316406,66.85740661621094,71.00008392333984,63.38279664536267,0.010648717917577573
73,63.082200949092126,62.66378402709961,55.76905555725098,58.88255023956299,66.82099151611328,70.92585754394531,63.365034996386825,0.010498135917240447
74,63.068787254419256,62.657005310058594,55.8050651550293,58.89956283569336,66.78348922729492,70.8570167541504,63.347631919284204,0.010351653823139727
75,63.05577005442968,62.65144729614258,55.841180419921876,58.91716384887695,66.74586486816406,70.78681182861328,63.33074072471849,0.0102269447380047
76,63.04333483929301,62.644195556640625,55.87675552368164,58.93475341796875,66.71072196960449,70.7202751159668,63.31455802529298,0.01008175750811882
77,63.0310865072662,62.634498596191406,55.9100456237793,58.95130157470703,66.67625999450684,70.65237350463867,63.29863641108954,0.00996030496977455
78,63.01891944415976,62.627044677734375,55.94601898193359,58.96825408935547,66.64051628112793,70.5896987915039,63.28288578767497,0.009823381009277989
79,63.00716590393225,62.61921310424805,55.9781494140625,58.98460388183594,66.6066722869873,70.52949523925781,63.26770886800941,0.00969908779043729
80,62.995795128110366,62.612693786621094,56.00971717834473,59.000919342041016,66.57500457763672,70.46630020141602,63.25294392403459,0.009576595950151808
81,62.984675664418305,62.6047248840332,56.041770935058594,59.01693344116211,66.5405101776123,70.40662384033203,63.23854103798307,0.009455504930290043
82,62.97396415793198,62.598876953125,56.076026916503906,59.02895927429199,66.50906944274902,70.34951782226562,63.22467437979898,0.00933266102771992
83,62.963595075054734,62.59328842163086,56.10407638549805,59.043277740478516,66.47769927978516,70.2929298400879,63.2111945943488,0.009222960118568239
84,62.953217967734126,62.589481353759766,56.13566665649414,59.05940055847168,66.44659996032715,70.23786926269531,63.19772759496554,0.009119205759266669
85,62.94330556289862,62.58386993408203,56.16438026428223,59.07356071472168,66.417724609375,70.18025131225586,63.18482358073737,0.00900866454374387
86,62.933381243498864,62.57792282104492,56.19386711120605,59.08818817138672,66.38664817810059,70.12147445678711,63.17194857180041,0.008910802901879568
87,62.92375364701982,62.57432174682617,56.22147750854492,59.10281944274902,66.35792350769043,70.06723709106446,63.15949225548225,0.008803105708275156
88,62.91425484329468,62.567569732666016,56.25092391967773,59.11717700958252,66.33227348327637,70.01848602294922,63.147224304669976,0.008709258812563956
89,62.90489723192823,62.561058044433594,56.277130126953125,59.13224220275879,66.30281829833984,69.96738357543946,63.135171432931436,0.008615883036831345
90,62.89564338380551,62.55521011352539,56.30526466369629,59.14631652832031,66.27620697021484,69.9189453125,63.123289593227966,0.008523387682262344
91,62.886638950978835,62.551239013671875,56.333030700683594,59.158939361572266,66.24990844726562,69.8705192565918,63.11173215991739,0.008420099384717031
92,62.87758352921698,62.5457878112793,56.360199737548825,59.1732063293457,66.22232055664062,69.82201232910157,63.10012589700002,0.008345370354933806
93,62.868773811212954,62.54169464111328,56.38518180847168,59.18376541137695,66.1943588256836,69.7730323791504,63.08883806376278,0.008245007864689312
94,62.86039720522246,62.535831451416016,56.41234588623047,59.19689750671387,66.17089080810547,69.72521209716797,63.07803994508045,0.008160329065000648
95,62.85168417613604,62.53215408325195,56.43969039916992,59.208662033081055,66.14459991455078,69.67590255737305,63.06693981514203,0.008084507538352754
96,62.84370956101091,62.52783966064453,56.46475601196289,59.220245361328125,66.11908721923828,69.6299659729004,63.05665788980998,0.007986717470726526
97,62.83627156571165,62.52407455444336,56.49034576416015,59.2331428527832,66.09358978271484,69.58425064086914,63.04696584711051,0.007897410549022722
98,62.82871593520914,62.51993942260742,56.51560592651367,59.24592208862305,66.0706844329834,69.54025115966797,63.037164295461416,0.007829380892463995
99,62.821065739042794,62.515419006347656,56.53907508850098,59.25855827331543,66.0483226776123,69.4961311340332,63.02732735721964,0.0077490622921549245
100,62.813907470995815,62.51129913330078,56.56281776428223,59.26918029785156,66.02597045898438,69.45362854003906,63.01806534474811,0.007666550457842152
101,62.80650678235225,62.50605010986328,56.58656692504883,59.281524658203125,66.00516319274902,69.4087516784668,63.00857430542016,0.007608125524964975
102,62.79959358804331,62.50178909301758,56.609439849853516,59.29301643371582,65.9820785522461,69.3679573059082,62.99961127614037,0.007520442318230542
103,62.79266842930653,62.49826431274414,56.63375663757324,59.30449104309082,65.95904541015625,69.32815475463867,62.99068211065042,0.00745129824069987
104,62.786086777340266,62.494117736816406,56.654762268066406,59.315528869628906,65.93901824951172,69.28751373291016,62.982136523830704,0.007385892106068523
105,62.779667081389356,62.49055480957031,56.67722358703613,59.327534675598145,65.9179458618164,69.25062408447266,62.97381015497082,0.007308440994020487
106,62.77343681142763,62.48797607421875,56.702042770385745,59.337379455566406,65.89687156677246,69.2149658203125,62.965721733779425,0.0072377694104538955
107,62.767321921587516,62.48435974121094,56.722924041748044,59.34795093536377,65.87663841247559,69.17703170776367,62.95779371164382,0.007166396641939097
108,62.76105387028837,62.480751037597656,56.74514465332031,59.358612060546875,65.85536766052246,69.14009704589844,62.94975650757229,0.007114561594976548
109,62.75520478951045,62.478553771972656,56.76521301269531,59.368804931640625,65.83729934692383,69.10269927978516,62.942128484064675,0.007035904302698634
110,62.749410092752576,62.47568893432617,56.785970306396486,59.37910079956055,65.81709289550781,69.06450576782227,62.93459620933769,0.0069828665933134955
111,62.74316685477348,62.4703254699707,56.8073844909668,59.390384674072266,65.79695892333984,69.03013458251954,62.92664732997374,0.006933081331184104
112,62.73711219273326,62.4668083190918,56.82726287841797,59.40067672729492,65.77797508239746,68.99504089355469,62.9189183334151,0.006868018406771916
113,62.73113919360471,62.462913513183594,56.846778869628906,59.410892486572266,65.75772857666016,68.96109008789062,62.91129010488489,0.006810030490788934
114,62.72540317729139,62.46030044555664,56.86819076538086,59.41964340209961,65.7400894165039,68.92526245117188,62.903925268098384,0.006747347480480961
115,62.71974769084116,62.45683288574219,56.88821868896484,59.42856216430664,65.72194480895996,68.89015045166016,62.89669251768837,0.006692055365888037
116,62.714403713900154,62.45314025878906,56.908620071411136,59.43848514556885,65.7040786743164,68.85746765136719,62.88979086411572,0.006633017203097071
117,62.7095117636058,62.451717376708984,56.92685317993164,59.448883056640625,65.68712615966797,68.82412567138672,62.88339195399943,0.006567412171205722
118,62.70452524045787,62.448917388916016,56.94482498168945,59.45823669433594,65.67123985290527,68.79220504760742,62.876897319614585,0.00652383890052552
119,62.69941444149922,62.4456901550293,56.96385650634765,59.46901321411133,65.65263366699219,68.75855178833008,62.87030673846619,0.006470811093822928
120,62.6939513299028,62.442649841308594,56.98147621154785,59.47795295715332,65.63476371765137,68.72793502807617,62.863380257032375,0.006426406943147276
121,62.689183169880714,62.43885803222656,57.00036697387695,59.48603820800781,65.6185073852539,68.69869918823242,62.857187397397354,0.006357626594909946
122,62.684574791425895,62.43639373779297,57.01878356933594,59.495513916015625,65.60315704345703,68.66725158691406,62.85116585193855,0.006308199929166158
123,62.6800717859596,62.43376922607422,57.03520584106445,59.50442886352539,65.58708953857422,68.6377326965332,62.845312450528716,0.006261083920812082
124,62.675352374024904,62.43150329589844,57.0528564453125,59.512879371643066,65.57137298583984,68.60657424926758,62.839255326732655,0.0062173686908364644
125,62.67067127557736,62.42888259887695,57.071075439453125,59.52239990234375,65.55582427978516,68.57640609741212,62.83322970832309,0.006163414453307072
126,62.66587174054918,62.42463302612305,57.08882598876953,59.53008270263672,65.54111862182617,68.54971313476562,62.82713721623518,0.006129893404148352
127,62.661434107184284,62.42240905761719,57.106720733642575,59.53895950317383,65.52639770507812,68.51925582885742,62.821409692494136,0.006074182134650484
128,62.657064582970975,62.421030044555664,57.12311553955078,59.546913146972656,65.51006889343262,68.48963165283203,62.815766799250305,0.0060281612660954935
129,62.65266945615132,62.41887283325195,57.13984680175781,59.554298400878906,65.49560546875,68.46072235107422,62.81013689643605,0.005980015868545982
130,62.6484015439214,62.415443420410156,57.15670394897461,59.56215286254883,65.48076629638672,68.43547744750977,62.804640572787285,0.005937965330685067
131,62.64426186439102,62.412532806396484,57.17337074279785,59.569984436035156,65.46688842773438,68.40760040283203,62.79929517653222,0.0058891581421250975
132,62.64028665283624,62.41108703613281,57.18999137878418,59.578399658203125,65.45166015625,68.38304138183594,62.79413845946687,0.005851923739551248
133,62.636045767847975,62.408912658691406,57.207352828979495,59.586408615112305,65.43900299072266,68.35704040527344,62.788703431091506,0.005812699802267852
134,62.63182213524032,62.406057357788086,57.22139358520508,59.59446334838867,65.4239730834961,68.33019180297852,62.7833214536659,0.005772176564032687
135,62.62807983569601,62.40461349487305,57.23811721801758,59.603641510009766,65.41069793701172,68.30439682006836,62.7784295996546,0.005720676398055534
136,62.62436332070885,62.40312194824219,57.25371170043945,59.61137771606445,65.39680480957031,68.27986755371094,62.77358419781388,0.005688413496333217
137,62.620732964835994,62.40079116821289,57.2701416015625,59.61917495727539,65.38236999511719,68.25536270141602,62.76884056717105,0.005649203766846838
138,62.617047656825925,62.398345947265625,57.28492736816406,59.62709617614746,65.36979675292969,68.23066711425781,62.76406600786192,0.00560139753719124
139,62.61335023527787,62.39645004272461,57.3000373840332,59.634273529052734,65.35633850097656,68.20471878051758,62.7592992971672,0.005562766698998023
140,62.60984067892935,62.39406967163086,57.31502227783203,59.641998291015625,65.34284782409668,68.18006896972656,62.75473294286112,0.005531220247843925
141,62.606289398420635,62.393150329589844,57.330803298950194,59.64953422546387,65.33094787597656,68.15599060058594,62.75012422821175,0.005492747419062984
142,62.60258441188268,62.39121627807617,57.345252990722656,59.65648651123047,65.31700706481934,68.12939453125,62.74538182801969,0.0054665028341257275
143,62.59883029852897,62.38844680786133,57.35898208618164,59.66417694091797,65.30413818359375,68.10604095458984,62.74062243385934,0.005431535854218306
144,62.59546352262528,62.385921478271484,57.374698638916016,59.67012119293213,65.29108428955078,68.08409118652344,62.73627274929683,0.005386870252826335
145,62.59216455774162,62.38499069213867,57.38748626708984,59.67730712890625,65.27906799316406,68.06123275756836,62.7319946380626,0.005345871909410972
146,62.58889341501677,62.38444519042969,57.4016731262207,59.68372344970703,65.26665496826172,68.0396728515625,62.72774763619315,0.0053122506481209815
147,62.58571040053269,62.38286209106445,57.41694259643555,59.69187355041504,65.25371932983398,68.01606597900391,62.72359646893523,0.00527396098940082
148,62.58220016481811,62.3804931640625,57.43067588806152,59.69918251037598,65.24216270446777,67.99343872070312,62.719121420814965,0.005252532391003243
149,62.57896819814965,62.37868118286133,57.44565658569336,59.70571517944336,65.22918701171875,67.97123718261719,62.714948649878615,0.005211345053512348
150,62.57566904502764,62.3763313293457,57.4596061706543,59.713544845581055,65.21816825866699,67.94789123535156,62.710725796805384,0.005187533595925754
151,62.57238594734895,62.37530517578125,57.47331314086914,59.71992874145508,65.20758056640625,67.92452239990234,62.7065290453143,0.005153491678399722
152,62.56945429106991,62.3725700378418,57.4872932434082,59.72665977478027,65.19638061523438,67.90357894897461,62.70270170214601,0.005112587633168694
153,62.56659796502307,62.37204360961914,57.50114059448242,59.73295211791992,65.18474388122559,67.88239898681641,62.69896346028569,0.005083834220384297
154,62.563419260028866,62.37020492553711,57.51505661010742,59.739065170288086,65.17330932617188,67.86281509399414,62.69492415234542,0.0050543258485898235
155,62.56054695900167,62.367923736572266,57.5271499633789,59.74641036987305,65.16199493408203,67.84153518676759,62.69120559346708,0.005016598087089594
156,62.557727442139786,62.366233825683594,57.540374755859375,59.75283432006836,65.15168762207031,67.8221046447754,62.68753118151869,0.004986321847844128
157,62.55454383431828,62.364662170410156,57.551399612426756,59.75953483581543,65.13900756835938,67.80164337158203,62.68350504138915,0.00497204055821175
158,62.55155236352118,62.3619499206543,57.56482696533203,59.76559543609619,65.12814140319824,67.78160095214844,62.67968998225955,0.004933148030816179
159,62.54873780152762,62.36039352416992,57.57828903198242,59.771175384521484,65.11636924743652,67.76298522949219,62.67606213219785,0.004901445805720119
160,62.54604133950748,62.35798645019531,57.58997764587402,59.77780532836914,65.10605430603027,67.74176788330078,62.672553965595554,0.004873290449053227
161,62.543222450684894,62.355987548828125,57.60216941833496,59.784409523010254,65.09684753417969,67.72119903564453,62.66893370679851,0.00485062388327125
162,62.5404858610744,62.35494613647461,57.61461296081543,59.79080581665039,65.08608055114746,67.70158386230469,62.66541256754543,0.004814197363634407
163,62.53781453197453,62.3531379699707,57.62717132568359,59.797340393066406,65.0762710571289,67.68345642089844,62.66195611301799,0.00478803954783268
164,62.53525247922144,62.35203552246094,57.64010238647461,59.80311584472656,65.06597900390625,67.664266204834,62.65862765370424,0.004758026342861533
165,62.532621002388105,62.35054397583008,57.65209197998047,59.81005859375,65.05718231201172,67.64393539428711,62.65522561440504,0.004737475102562618
166,62.53011455839504,62.350318908691406,57.66283416748047,59.816226959228516,65.0475902557373,67.62733459472656,62.65196544207163,0.004706475082508259
167,62.52760814586195,62.349639892578125,57.67469787597656,59.822099685668945,65.03784942626953,67.60879516601562,62.648726706051214,0.004678419652232859
168,62.524977353407664,62.34696578979492,57.68662643432617,59.827083587646484,65.02995300292969,67.58959884643555,62.645357478479,0.0046574856519809886
169,62.52237920163548,62.345497131347656,57.69796867370606,59.83294677734375,65.01993560791016,67.57078475952149,62.642029580525616,0.0046342887059417125
170,62.519850125297246,62.344398498535156,57.709557342529294,59.83916091918945,65.00936698913574,67.55216903686524,62.63878886276644,0.004603704857306172
171,62.51736888776813,62.34194564819336,57.721113204956055,59.844932556152344,64.99991416931152,67.5349494934082,62.63559684791586,0.004583139283149683
172,62.51494473634872,62.340206146240234,57.732209014892575,59.8509635925293,64.99157524108887,67.51753234863281,62.63248124694508,0.004551071381742945
173,62.512766188196494,62.33961868286133,57.74462127685547,59.857163429260254,64.98135185241699,67.50117416381836,62.62960329312319,0.004527369867456671
174,62.510471050430375,62.33757400512695,57.75843124389648,59.86270332336426,64.97106170654297,67.48253631591797,62.62661854602554,0.004500767043925702
175,62.5081215847558,62.33681106567383,57.76833724975586,59.86706733703613,64.96207427978516,67.4662857055664,62.623591286773,0.004482772695699019
176,62.50585680424656,62.335445404052734,57.77943496704101,59.873348236083984,64.95278930664062,67.44926452636719,62.62065807478587,0.004453388146487004
177,62.50358107167403,62.33455276489258,57.78984146118164,59.878604888916016,64.94338989257812,67.4336769104004,62.617733864194484,0.004433854045912958
178,62.5014123616724,62.3327751159668,57.80113983154297,59.88482475280762,64.93433952331543,67.41510009765625,62.614908280674136,0.004409178405564676
179,62.498970940058214,62.33161163330078,57.812218856811526,59.89129829406738,64.92516899108887,67.39998626708984,62.61182247527926,0.004390308731709278
180,62.49645927545378,62.3306999206543,57.822941589355466,59.89567184448242,64.91591453552246,67.38209533691406,62.6086602273729,0.004364767196148683
181,62.494188498800845,62.330013275146484,57.8330078125,59.90126609802246,64.90689086914062,67.36657638549805,62.605755164444844,0.004344258481936427
182,62.49190712271134,62.32872772216797,57.84339561462402,59.9057502746582,64.89824676513672,67.34979858398438,62.60284921333831,0.00431981919343915
183,62.489577590981455,62.327003479003906,57.85450744628906,59.911598205566406,64.88967704772949,67.33415222167969,62.59990257383149,0.004299714182355881
184,62.4874528044242,62.32562255859375,57.86471672058106,59.91620635986328,64.88126373291016,67.31881713867188,62.59716691200917,0.00427400830033735
185,62.48527550394798,62.32510757446289,57.8745231628418,59.92109680175781,64.87397003173828,67.30317535400391,62.594396428325524,0.004254541914210734
186,62.48308752528158,62.32301712036133,57.8842056274414,59.92616939544678,64.86527061462402,67.2868019104004,62.59159868173043,0.00423371062801539
187,62.48097684431231,62.32146453857422,57.894466400146484,59.93130874633789,64.85610961914062,67.27224578857422,62.58889370078364,0.004215434373369669
188,62.478789800432246,62.32078170776367,57.904109954833984,59.93551254272461,64.84818267822266,67.25649185180664,62.586122002774395,0.004197170579044807
189,62.47681614831517,62.31938552856445,57.913971710205075,59.941158294677734,64.83988952636719,67.24038619995117,62.58356853273421,0.004172527400897561
190,62.47490978408124,62.318092346191406,57.924076843261716,59.94659423828125,64.83085441589355,67.22513580322266,62.581089481139,0.004148158257772487
191,62.47283636108019,62.31733703613281,57.933570861816406,59.95163345336914,64.82299423217773,67.2118133544922,62.57845398569085,0.004132006871044699
192,62.470870443529115,62.316131591796875,57.94336700439453,59.9556941986084,64.81439208984375,67.19693756103516,62.57593638009116,0.004105524066197199
193,62.468973580871165,62.3155517578125,57.953094482421875,59.95974349975586,64.8062973022461,67.18176956176758,62.57347840668545,0.004090845476765461
194,62.467109298855284,62.31509780883789,57.962376022338866,59.96502113342285,64.79846954345703,67.16718292236328,62.57106626242721,0.0040672437427125875
195,62.46509066990382,62.313873291015625,57.97148132324219,59.97107696533203,64.78961181640625,67.15177917480469,62.56850154039705,0.00405524244807291
196,62.4631162147846,62.31196594238281,57.98138427734375,59.976362228393555,64.78228759765625,67.13807678222656,62.56599596581113,0.004033889100112903
197,62.46161271707145,62.311119079589844,57.99038391113281,59.98163604736328,64.77544212341309,67.12516708374024,62.563968232100954,0.004005839729072656
198,62.45989404762951,62.31013488769531,57.99903106689453,59.98609161376953,64.76954460144043,67.11089324951172,62.56173410456653,0.003988861008523417
199,62.458037394379204,62.30854797363281,58.00944519042969,59.99024200439453,64.76268005371094,67.09796905517578,62.55937334294099,0.003978556085578999
200,62.456181142963175,62.30732727050781,58.01957778930664,59.99478530883789,64.7540340423584,67.08515853881836,62.55700546161023,0.003962666409984564
201,62.454406823434056,62.306129455566406,58.02843894958496,59.99917984008789,64.74702453613281,67.07147979736328,62.554727186869535,0.003940961703782857
202,62.45270223306931,62.30440902709961,58.03750228881836,60.00355243682861,64.74021911621094,67.05721893310547,62.55253625756073,0.003919856736534329
203,62.45114022031173,62.30434036254883,58.04667663574219,60.007856369018555,64.73368835449219,67.04387588500977,62.55048839850513,0.003897921423016302
204,62.44941377748903,62.303497314453125,58.05495109558105,60.01271438598633,64.72697448730469,67.03037185668946,62.54826069811147,0.003885755066662613
205,62.44753201394242,62.301883697509766,58.064186096191406,60.017133712768555,64.71989440917969,67.01683578491212,62.54589819176212,0.0038714766627417564
206,62.44575957928914,62.3012809753418,58.07353210449219,60.021039962768555,64.71238708496094,67.00344009399414,62.543634118222315,0.0038538264081109204
207,62.44398473320023,62.29981994628906,58.0822639465332,60.025299072265625,64.70500946044922,66.98997497558594,62.5413851978954,0.0038350422899447933
