seed,stage,start_step,end_step,num_steps,mean_g2_mf,mean_g2_iid,mean_2gxi_mf,mean_2gxi_iid,mean_xi2_mf,mean_xi2_iid,mean_private_second_moment_mf,mean_private_second_moment_iid,delta_traj,delta_feedback,delta_noise,delta_total,delta_decomposition_residual
0,early,1,20,20,0.020827709790319206,0.023134305141866207,-0.017446285020560025,-0.06300564175471664,1.3152888014912605,1.2171218765899539,1.3186702248640358,1.1772505410015583,-0.0023065953515470014,0.04555935673415661,0.09816692490130663,0.1414196838624775,-2.4214387439602802e-09
0,full,1,20,20,0.020827709790319206,0.023134305141866207,-0.017446285020560025,-0.06300564175471664,1.3152888014912605,1.2171218765899539,1.3186702248640358,1.1772505410015583,-0.0023065953515470014,0.04555935673415661,0.09816692490130663,0.1414196838624775,-2.4214387439602802e-09
1,early,1,20,20,0.027830085810273887,0.031001842953264712,0.009410376474261285,-0.0355920503847301,1.6056768536567687,1.536265140771866,1.6429173136129975,1.5316749338060618,-0.003171757142990825,0.04500242685899139,0.06941171288490278,0.11124237980693574,-2.7939675989463453e-09
1,full,1,20,20,0.027830085810273887,0.031001842953264712,0.009410376474261285,-0.0355920503847301,1.6056768536567687,1.536265140771866,1.6429173136129975,1.5316749338060618,-0.003171757142990825,0.04500242685899139,0.06941171288490278,0.11124237980693574,-2.7939675989463453e-09
