seed,step,branch,phi_t,num_coordinates,mean_g2,mean_g2_cross,mean_xi2,mean_2gxi,mean_abs_2gxi,rms_2gxi,negative_fraction_g2_cross,R_signed,R_abs,R_noise,rho_fb,mean_g2_cross_minus_g2,mean_private_second_moment,private_v_decomposition_max_abs,private_v_decomposition_rms
0,1,mf,1.0361220836639404,2,0.005915846675634384,0.15230749547481537,1.9792640209197998,0.14639164507389069,0.14639164507389069,0.2070290446281433,0.0,24.745677947998047,24.745677947998047,334.5698547363281,0.07396266609430313,0.14639164507389069,2.131571516394615,2.384185791015625e-07,1.6858739115832577e-07
0,1,iid,1.0361220836639404,2,0.005915846675634384,0.15230749547481537,1.9792640209197998,0.14639164507389069,0.14639164507389069,0.2070290446281433,0.0,24.745677947998047,24.745677947998047,334.5698547363281,0.07396266609430313,0.14639164507389069,2.131571516394615,2.384185791015625e-07,1.6858739115832577e-07
0,2,mf,1.5888084173202515,2,0.004114562179893255,-0.1409435272216797,2.0098299980163574,-0.14505808055400848,0.14505808055400848,0.17000232636928558,1.0,-35.25480270385742,35.25480270385742,488.4674987792969,-0.0721743032336235,-0.14505808055400848,1.8688864707946777,1.1920928955078125e-07,8.429369557916289e-08
0,2,iid,1.5888084173202515,2,0.004114562179893255,-0.04273923859000206,0.23503625392913818,-0.04685380309820175,0.04685380309820175,0.05379665270447731,1.0,-11.387311935424805,11.387311935424805,57.12302780151367,-0.1993471384048462,-0.04685380309820175,0.19229701533913612,0.0,0.0
0,3,mf,1.5888084173202515,2,0.004573133774101734,0.015297438949346542,1.5039751529693604,0.010724306106567383,0.12588362395763397,0.1263396143913269,0.5,2.345067024230957,27.52677345275879,328.87188720703125,0.007130640558898449,0.010724306106567383,1.519272591918707,0.0,0.0
0,3,iid,1.5888084173202515,2,0.003782100509852171,-0.030354376882314682,2.910518169403076,-0.03413647785782814,0.13772648572921753,0.1418939083814621,0.5,-9.025798797607422,36.41534423828125,769.55078125,-0.011728660203516483,-0.03413647785782814,2.8801637925207615,0.0,0.0
0,4,mf,1.5888084173202515,2,0.004932031035423279,-0.02781345136463642,0.34291872382164,-0.03274548053741455,0.08222270011901855,0.08850332349538803,0.5,-6.639349937438965,16.67116355895996,69.5289077758789,-0.09549050033092499,-0.03274548053741455,0.3151052724570036,0.0,0.0
0,4,iid,1.5888084173202515,2,0.003698658663779497,-0.0848802775144577,0.727986752986908,-0.08857893943786621,0.08857893943786621,0.09638945758342743,1.0,-23.948936462402344,23.948936462402344,196.82452392578125,-0.12167658656835556,-0.08857893943786621,0.6431064754724503,0.0,0.0
0,5,mf,1.5888084173202515,2,0.006021433975547552,0.022685296833515167,0.07250921428203583,0.016663864254951477,0.0366339311003685,0.04024586081504822,0.5,2.7674245834350586,6.083921432495117,12.041851043701172,0.229817196726799,0.016663864254951477,0.095194511115551,1.1920928955078125e-07,1.1920928955078125e-07
0,5,iid,1.5888084173202515,2,0.004377820063382387,-0.0492604523897171,0.16947528719902039,-0.0536382719874382,0.0536382719874382,0.053771235048770905,1.0,-12.252279281616211,12.252279281616211,38.712257385253906,-0.3164961040019989,-0.0536382719874382,0.12021483480930328,1.1920928955078125e-07,9.42432194506182e-08
0,6,mf,1.5888084173202515,2,0.007471958175301552,0.22736947238445282,2.6267051696777344,0.21989750862121582,0.21989750862121582,0.2614729702472687,0.0,29.429702758789062,29.429702758789062,351.541748046875,0.08371610194444656,0.21989750862121582,2.854074642062187,3.5762786865234375e-07,2.528810796320613e-07
0,6,iid,1.5888084173202515,2,0.005683548282831907,0.15955644845962524,3.086667537689209,0.15387290716171265,0.15387290716171265,0.18863390386104584,0.0,27.073389053344727,27.073389053344727,543.088134765625,0.049850817769765854,0.15387290716171265,3.2462239861488342,2.384185791015625e-07,1.6858739115832577e-07
0,7,mf,1.5888084173202515,2,0.008702268823981285,0.017748616635799408,0.4302491545677185,0.00904635339975357,0.11557063460350037,0.11592414975166321,0.5,1.0395395755767822,13.280517578125,49.44103240966797,0.021025849506258965,0.00904635339975357,0.4479977712035179,2.384185791015625e-07,1.6858739115832577e-07
0,7,iid,1.5888084173202515,2,0.007118143606930971,0.14326240122318268,0.7845319509506226,0.1361442506313324,0.1361442506313324,0.14830425381660461,0.0,19.126371383666992,19.126371383666992,110.21581268310547,0.17353563010692596,0.1361442506313324,0.9277943521738052,1.1920928955078125e-07,8.429369557916289e-08
0,8,mf,1.5888084173202515,2,0.010460307821631432,-0.23807615041732788,1.5134626626968384,-0.24853646755218506,0.24853646755218506,0.2707602083683014,1.0,-23.75995635986328,23.75995635986328,144.68624877929688,-0.16421711444854736,-0.24853646755218506,1.2753865122795105,2.384185791015625e-07,1.6858739115832577e-07
0,8,iid,1.5888084173202515,2,0.008936784230172634,-0.15210093557834625,0.7910704016685486,-0.16103772819042206,0.16103772819042206,0.20099645853042603,1.0,-18.019649505615234,18.019649505615234,88.51846313476562,-0.20356939733028412,-0.16103772819042206,0.6389694660902023,1.1920928955078125e-07,8.429369557916289e-08
0,9,mf,1.5888084173202515,2,0.01284496858716011,0.006402544677257538,0.15450355410575867,-0.006442423909902573,0.07119302451610565,0.07148391753435135,0.5,-0.5015523433685303,5.542483329772949,12.028332710266113,-0.04169757664203644,-0.006442423909902573,0.1609060987830162,0.0,0.0
0,9,iid,1.5888084173202515,2,0.011380026116967201,-0.15233764052391052,0.6374325156211853,-0.16371767222881317,0.1702343076467514,0.23618467152118683,0.5,-14.386405944824219,14.959043502807617,56.013275146484375,-0.25683921575546265,-0.16371767222881317,0.4850948750972748,1.1920928955078125e-07,8.429369557916289e-08
0,10,mf,1.5888084173202515,2,0.015474256128072739,0.2485722303390503,0.9153808355331421,0.23309798538684845,0.23309798538684845,0.3102036714553833,0.0,15.063597679138184,15.063597679138184,59.15507507324219,0.2546459138393402,0.23309798538684845,1.1639530658721924,1.1920928955078125e-07,8.429369557916289e-08
0,10,iid,1.5888084173202515,2,0.014400656335055828,0.16125085949897766,0.4189377725124359,0.14685019850730896,0.14685019850730896,0.19948433339595795,0.0,10.197465896606445,10.197465896606445,29.091577529907227,0.35052984952926636,0.14685019850730896,0.5801886320114136,2.384185791015625e-07,1.6858739115832577e-07
0,11,mf,1.5888084173202515,2,0.018194494768977165,-0.19952841103076935,1.8951224088668823,-0.21772290766239166,0.21772290766239166,0.21780678629875183,1.0,-11.96641731262207,11.96641731262207,104.15911102294922,-0.11488593369722366,-0.21772290766239166,1.695593997836113,5.960464477539063e-08,4.214684778958144e-08
0,11,iid,1.5888084173202515,2,0.017822546884417534,-0.018501676619052887,2.0548462867736816,-0.03632422536611557,0.03632422536611557,0.037005774676799774,1.0,-2.0381052494049072,2.0381052494049072,115.29476165771484,-0.017677344381809235,-0.03632422536611557,2.0363446101546288,0.0,0.0
0,12,mf,1.5888084173202515,2,0.021534200757741928,0.16496682167053223,0.8545159697532654,0.1434326171875,0.1434326171875,0.14410971105098724,0.0,6.660689353942871,6.660689353942871,39.68180847167969,0.1678524762392044,0.1434326171875,1.0194827914237976,5.960464477539063e-08,4.214684778958144e-08
0,12,iid,1.5888084173202515,2,0.02176821418106556,0.08923976868391037,0.05546417459845543,0.06747155636548996,0.06747155636548996,0.09465397894382477,0.0,3.0995450019836426,3.0995450019836426,2.547943353652954,1.2164889574050903,0.06747155636548996,0.1447039432823658,5.960464477539063e-08,4.214684778958144e-08
0,13,mf,1.5888084173202515,2,0.024785272777080536,0.03150863200426102,0.07020328938961029,0.006723357364535332,0.049359142780303955,0.049814943224191666,0.5,0.2712641954421997,1.9914705753326416,2.8324596881866455,0.09576983004808426,0.006723357364535332,0.10171192139387131,1.1920928955078125e-07,1.1920928955078125e-07
0,13,iid,1.5888084173202515,2,0.02604314312338829,0.1147322878241539,0.146913081407547,0.08868914842605591,0.09224137663841248,0.12796184420585632,0.5,3.405470371246338,3.541867971420288,5.64114236831665,0.6036844849586487,0.08868914842605591,0.2616453692317009,1.1920928955078125e-07,1.1920928955078125e-07
0,14,mf,1.5888084173202515,2,0.02815818600356579,0.17035391926765442,0.38626307249069214,0.14219573140144348,0.14219573140144348,0.15048108994960785,0.0,5.049890041351318,5.049890041351318,13.717612266540527,0.3681318163871765,0.14219573140144348,0.5566169917583466,5.960464477539063e-08,4.214684778958144e-08
0,14,iid,1.5888084173202515,2,0.030548425391316414,0.23283569514751434,0.5614988803863525,0.20228727161884308,0.20228727161884308,0.28168341517448425,0.0,6.621856212615967,6.621856212615967,18.380617141723633,0.36026298999786377,0.20228727161884308,0.7943345755338669,1.1920928955078125e-07,1.1920928955078125e-07
0,15,mf,1.5888084173202515,2,0.031310610473155975,-0.2811385989189148,2.5830483436584473,-0.312449187040329,0.492024689912796,0.582848846912384,0.5,-9.979019165039062,15.714311599731445,82.49754333496094,-0.12096142023801804,-0.312449187040329,2.3019097447395325,1.1920928955078125e-07,8.429369557916289e-08
0,15,iid,1.5888084173202515,2,0.03502257540822029,-0.3442651629447937,4.02859354019165,-0.3792877495288849,0.3916921317577362,0.5452356338500977,0.5,-10.82980728149414,11.183989524841309,115.02847290039062,-0.09414892643690109,-0.3792877495288849,3.6843283772468567,1.7881393432617188e-07,1.519626238177807e-07
0,16,mf,1.5888084173202515,2,0.03497256711125374,0.10848167538642883,3.440044403076172,0.0735090970993042,0.3334544599056244,0.34146079421043396,0.5,2.101907253265381,9.534743309020996,98.36407470703125,0.02136864885687828,0.0735090970993042,3.5485260784626007,0.0,0.0
0,16,iid,1.5888084173202515,2,0.040264394134283066,0.018887970596551895,0.8754401803016663,-0.02137642167508602,0.03093828447163105,0.03760490193963051,0.0,-0.5309013724327087,0.7683782577514648,21.742290496826172,-0.02441791258752346,-0.02137642167508602,0.8943281508982182,1.1920928955078125e-07,1.1920928955078125e-07
0,17,mf,1.5888084173202515,2,0.03866926580667496,0.16373693943023682,0.97059565782547,0.12506768107414246,0.12506768107414246,0.12647560238838196,0.0,3.2342915534973145,3.2342915534973145,25.099924087524414,0.1288566291332245,0.12506768107414246,1.1343325972557068,1.1920928955078125e-07,9.42432194506182e-08
0,17,iid,1.5888084173202515,2,0.04579051956534386,0.09345865249633789,0.29207566380500793,0.047668132930994034,0.05731610581278801,0.07454787939786911,0.5,1.0410044193267822,1.2517024278640747,6.378518104553223,0.16320474445819855,0.047668132930994034,0.3855343163013458,1.1920928955078125e-07,9.42432194506182e-08
0,18,mf,1.5888084173202515,2,0.042027153074741364,-0.4776803255081177,1.9302400350570679,-0.5197075009346008,0.5679954886436462,0.7698796987533569,0.5,-12.36599349975586,13.514965057373047,45.92840576171875,-0.2692449986934662,-0.5197075009346008,1.4525597095489502,2.384185791015625e-07,1.6858739115832577e-07
0,18,iid,1.5888084173202515,2,0.051375310868024826,-0.6755354404449463,3.1427152156829834,-0.7269107699394226,0.7269107699394226,1.0111169815063477,1.0,-14.149028778076172,14.149028778076172,61.17169952392578,-0.2313002347946167,-0.7269107699394226,2.467179775238037,2.384185791015625e-07,1.884864389012364e-07
0,19,mf,1.5888084173202515,2,0.04634943604469299,0.3543027639389038,1.7170183658599854,0.3079533576965332,0.4370687007904053,0.5346627831459045,0.5,6.644165992736816,9.42986011505127,37.045074462890625,0.17935356497764587,0.3079533576965332,2.071321129798889,2.384185791015625e-07,1.6858739115832577e-07
0,19,iid,1.5888084173202515,2,0.05853918939828873,0.03984785079956055,0.3852313756942749,-0.01869133859872818,0.04718003422021866,0.05074762925505638,0.0,-0.3192961513996124,0.8059563636779785,6.580742835998535,-0.04851977154612541,-0.01869133859872818,0.42507922649383545,2.384185791015625e-07,1.6858739115832577e-07
0,20,mf,1.5888084173202515,2,0.05004224181175232,-0.2509249150753021,0.9099259972572327,-0.30096715688705444,0.3758811950683594,0.48152661323547363,0.5,-6.0142621994018555,7.51127815246582,18.18315887451172,-0.33076003193855286,-0.30096715688705444,0.6590010821819305,2.384185791015625e-07,1.884864389012364e-07
