step,test_loss,test_accuracy
1,0.15776222376848822,0.8540528312911101
2,0.16024030393787272,0.8519390400600585
3,0.1561948316805531,0.8553925165733411
4,0.15495016564797093,0.8564578574425065
5,0.16084176933599448,0.8514267822742627
6,0.16832449022169166,0.8450795701319233
7,0.16095152199278995,0.8513333410506464
8,0.15215090740605552,0.8588586628282422
9,0.15558417617833842,0.8559150262406046
10,0.15541707981447378,0.8560580584790172
