step,test_loss,test_accuracy
1,0.1610987584422298,0.851208002979613
2,0.15213379256834303,0.8588733621806627
3,0.1605991227777023,0.8516334031195241
4,0.1782744895781509,0.8367127230426396
5,0.20178235836978053,0.817272781167829
6,0.21031899380369115,0.8103257158552976
7,0.21228472593525063,0.8087343971242107
8,0.21362533820227386,0.8076509242914195
9,0.215813117003398,0.8058858941722935
10,0.23181183818978113,0.7930953395226075
