step,test_loss,test_accuracy
1,0.16109871958823188,0.8512080360524477
2,0.1520297280029604,0.8589627451145341
3,0.1592195313764909,0.8528091200574652
4,0.16630631336485127,0.8467868123414385
5,0.17327004765287832,0.8409104982735155
6,0.16915340519742755,0.8443793612674523
7,0.16549787198768998,0.8474716666331428
8,0.16329418500055268,0.8493412881906081
9,0.162398049245941,0.8501027544244241
10,0.17398486838782784,0.8403096128013964
