seed,algorithm,window_index,start_step,end_step,mean_p_relative_change,C_00,C_10,C_01,C_11,C_BC,C_real,C_dynamic_clean_p,gap,E_cross,E_square,interaction,R_BC,nonpositive_v_fraction_00,nonpositive_v_fraction_10,nonpositive_v_fraction_01,nonpositive_v_fraction_11,nonpositive_v_fraction_BC,corrected_v_nonpositive_fraction,floor_activation_fraction,p_bc_median,p_bc_q99,p_bc_q99_9,p_bc_max,raw_optimizer_update_l2_mean,raw_optimizer_update_l2_std,raw_optimizer_update_l2_min,raw_optimizer_update_l2_max,applied_parameter_update_l2_mean,applied_parameter_update_l2_std,applied_parameter_update_l2_min,applied_parameter_update_l2_max,parameter_l2_mean,parameter_l2_std,parameter_l2_min,parameter_l2_max
1,bc,0,1,16,0.08930764347314835,1.1753329038619995,1.5079376697540283,8.224759101867676,8.219493865966797,8.94263744354248,8.94263744354248,1.1753329038619995,7.767304539680481,0.16366976499557495,6.880491197109222,-0.3378700017929077,-0.10265858225925717,0.0,0.49873852729797363,0.0,0.0,0.591537594795227,0.591537594795227,0.9411026835441589,62.43670654296875,62.43670654296875,62.43670654296875,62.43670654296875,516.701904296875,371.9643859863281,264.5317077636719,1716.2943115234375,2.583540439605713,1.8597745895385742,1.322748064994812,8.5814790725708,217.7790985107422,0.0625,217.59130859375,217.8394775390625
1,bc,1,17,32,0.006535300053656101,1.2987375259399414,1.5583009719848633,13.784253120422363,13.784249305725098,13.822468757629395,13.822468757629395,1.2987375259399414,12.523731231689453,0.12977981567382812,12.355731964111328,-0.2595672607421875,-0.0030611041484240875,0.0,0.4976952373981476,0.0,0.0,0.5478101968765259,0.5478101968765259,0.9927855730056763,62.43670654296875,62.43670654296875,62.43670654296875,62.43670654296875,236.48501586914062,10.52062702178955,223.79783630371094,258.7432556152344,1.1825060844421387,0.052605364471673965,1.1190767288208008,1.2938086986541748,217.6336669921875,0.0,217.5531005859375,217.7172088623047
1,bc,2,33,48,0.0037778420373797417,1.2572909593582153,1.4645813703536987,13.965741157531738,13.96573543548584,13.987614631652832,13.987614631652832,1.2572909593582153,12.730323672294617,0.10364234447479248,12.604802131652832,-0.20729613304138184,-0.0017216266088340149,0.0,0.49697956442832947,0.0,0.0,0.5368387699127197,0.5368387699127197,0.9990259408950806,62.43670654296875,62.43670654296875,62.43670654296875,62.43670654296875,219.65663146972656,1.6875,217.50717163085938,223.011474609375,1.0983567237854004,0.008450228720903397,1.0876110792160034,1.1151344776153564,217.46665954589844,0.0,217.39137268066406,217.54257202148438
1,bc,3,49,64,0.003046888392418623,1.2622272968292236,1.4095044136047363,13.433906555175781,13.4339017868042,13.452926635742188,13.452926635742188,1.2622272968292236,12.190699338912964,0.07363617420196533,12.09803831577301,-0.14728188514709473,-0.0015630428626445259,0.0,0.4966464042663574,0.0,0.0,0.531155526638031,0.531155526638031,0.9998574256896973,62.43670654296875,62.43670654296875,62.43670654296875,62.43670654296875,216.80093383789062,0.29973945021629333,216.40512084960938,217.3999786376953,1.0840754508972168,0.0015440809074789286,1.0821024179458618,1.087070345878601,217.3084259033203,0.0,217.23458862304688,217.38160705566406
1,bc,4,65,80,0.001567332656122744,1.2894234657287598,1.3730809688568115,13.099552154541016,13.0995454788208,13.119556427001953,13.119556427001953,1.2894234657287598,11.830132961273193,0.04182541370391846,11.768296599388123,-0.0836641788482666,-0.0016943896226448985,0.0,0.49633538722991943,0.0,0.0,0.5276127457618713,0.5276127457618713,0.9999787211418152,62.43670654296875,62.43670654296875,62.43670654296875,62.43670654296875,216.3115692138672,0.0883883461356163,216.15611267089844,216.46792602539062,1.0816285610198975,0.00048828125,1.0808466672897339,1.0824122428894043,217.15036010742188,0.0625,217.07827758789062,217.2246551513672
1,bc,5,81,96,0.0011792650911957026,1.276373028755188,1.353973150253296,12.611857414245605,12.611848831176758,12.632216453552246,12.632216453552246,1.276373028755188,11.355843424797058,0.03879576921463013,11.29668003320694,-0.07760870456695557,-0.0017968034805506683,0.0,0.4960918128490448,0.0,0.0,0.5249831080436707,0.5249831080436707,0.9999963641166687,62.43670654296875,62.43670654296875,62.43670654296875,62.43670654296875,216.19113159179688,0.0,216.0956573486328,216.28395080566406,1.0810260772705078,0.0003452669770922512,1.080551266670227,1.081487774848938,216.99546813964844,0.0625,216.92196655273438,217.06837463378906
1,bc,6,97,112,0.0010017423192039132,1.2663612365722656,1.3449844121932983,11.910372734069824,11.910371780395508,11.929773330688477,11.929773330688477,1.2663612365722656,10.663412094116211,0.039311110973358154,10.604699432849884,-0.07862412929534912,-0.0018227669178914052,0.0,0.4957437813282013,0.0,0.0,0.5229119062423706,0.5229119062423706,0.9999997019767761,62.43670654296875,62.43670654296875,62.43670654296875,62.43670654296875,216.21261596679688,0.0625,216.14292907714844,216.3531494140625,1.0811314582824707,0.0,1.0807826519012451,1.081832766532898,216.84100341796875,0.0,216.769287109375,216.9126434326172
1,bc,7,113,128,0.0008460819371975958,1.3087583780288696,1.3381946086883545,11.110427856445312,11.11042308807373,11.128883361816406,11.128883361816406,1.3087583780288696,9.820124983787537,0.014715731143951416,9.78694897890091,-0.029440999031066895,-0.0018833814753689282,0.0,0.4956737756729126,0.0,0.0,0.5213006138801575,0.5213006138801575,0.9999999403953552,62.43670654296875,62.43670654296875,62.43670654296875,62.43670654296875,216.147216796875,0.0,216.0707244873047,216.30235290527344,1.0808063745498657,0.0,1.0804263353347778,1.081581711769104,216.68597412109375,0.0,216.6134796142578,216.75845336914062
1,bc,8,129,144,0.0008348787669092417,1.3202409744262695,1.3310250043869019,10.642516136169434,10.642515182495117,10.66050910949707,10.66050910949707,1.3202409744262695,9.3402681350708,0.005391538143157959,9.31688266992569,-0.01078498363494873,-0.0019302078656278088,0.0,0.49545854330062866,0.0,0.0,0.5200711488723755,0.5200711488723755,1.0,62.43670654296875,62.43670654296875,62.43670654296875,62.43670654296875,216.18617248535156,0.0,216.0955810546875,216.35960388183594,1.081001877784729,0.00048828125,1.080549716949463,1.081872820854187,216.53085327148438,0.0,216.4566192626953,216.6035919189453
1,bc,9,145,160,0.0008402055827900767,1.3313153982162476,1.329916000366211,10.517687797546387,10.517684936523438,10.53459358215332,10.53459358215332,1.3313153982162476,9.203278183937073,-0.0007011294364929199,9.187070667743683,0.0013965368270874023,-0.0018406232798902078,0.0,0.49526670575141907,0.0,0.0,0.5190336108207703,0.5190336108207703,1.0,62.43670654296875,62.43670654296875,62.43670654296875,62.43670654296875,216.19314575195312,0.0,216.1262969970703,216.2819366455078,1.0810340642929077,0.00048828125,1.0806961059570312,1.0814785957336426,216.3766326904297,0.0,216.30368041992188,216.44720458984375
