seed,algorithm,window_index,start_step,end_step,mean_p_relative_change,C_00,C_10,C_01,C_11,C_BC,C_real,C_dynamic_clean_p,gap,E_cross,E_square,interaction,R_BC,nonpositive_v_fraction_00,nonpositive_v_fraction_10,nonpositive_v_fraction_01,nonpositive_v_fraction_11,nonpositive_v_fraction_BC,corrected_v_nonpositive_fraction,floor_activation_fraction,p_bc_median,p_bc_q99,p_bc_q99_9,p_bc_max,raw_optimizer_update_l2_mean,raw_optimizer_update_l2_std,raw_optimizer_update_l2_min,raw_optimizer_update_l2_max,applied_parameter_update_l2_mean,applied_parameter_update_l2_std,applied_parameter_update_l2_min,applied_parameter_update_l2_max,parameter_l2_mean,parameter_l2_std,parameter_l2_min,parameter_l2_max
0,baseline,0,1,16,0.08639034628868103,1.1306960582733154,1.4850069284439087,7.878687381744385,7.874056339263916,8.563089370727539,7.874056339263916,1.1306960582733154,6.743360280990601,0.17483991384506226,6.568520367145538,-0.358941912651062,-0.10217947770134628,0.0,0.4984314441680908,0.0,0.0,0.5918997526168823,0.5918997526168823,0.9411052465438843,62.43670654296875,62.43670654296875,62.43670654296875,62.43670654296875,639.16064453125,535.7382202148438,281.440673828125,2345.387451171875,3.195807933807373,2.6786270141601562,1.4072948694229126,11.726934432983398,218.2235107421875,0.125,217.746337890625,218.3217315673828
0,baseline,1,17,32,0.006193513981997967,1.249083399772644,1.5301073789596558,13.421277046203613,13.421273231506348,13.462743759155273,13.421273231506348,1.249083399772644,12.172189831733704,0.14051008224487305,12.03167974948883,-0.28102779388427734,-0.0034069898861426307,0.0,0.4972238540649414,0.0,0.0,0.547839343547821,0.547839343547821,0.9928162693977356,62.43670654296875,62.43670654296875,62.43670654296875,62.43670654296875,246.51437377929688,13.057564735412598,230.72898864746094,274.1402587890625,1.2326570749282837,0.06528741866350174,1.1537210941314697,1.370793342590332,218.11398315429688,0.0,218.0298309326172,218.20278930664062
0,baseline,2,33,48,0.0031487050000578165,1.3101766109466553,1.4449623823165894,13.768120765686035,13.768111228942871,13.793120384216309,13.768111228942871,1.3101766109466553,12.457934617996216,0.06738811731338501,12.39054650068283,-0.13479530811309814,-0.0020074880821183694,0.0,0.49671322107315063,0.0,0.0,0.5369383692741394,0.5369383692741394,0.9990329146385193,62.43670654296875,62.43670654296875,62.43670654296875,62.43670654296875,224.96392822265625,2.341874361038208,221.89096069335938,229.64845275878906,1.1248936653137207,0.011728918179869652,1.1095283031463623,1.1483193635940552,217.94224548339844,0.0,217.8665313720703,218.01925659179688
0,baseline,3,49,64,0.0019334160024300218,1.2928271293640137,1.390263319015503,13.46407699584961,13.464068412780762,13.487261772155762,13.464068412780762,1.2928271293640137,12.171241283416748,0.0487138032913208,12.122527480125427,-0.09744477272033691,-0.0019055870173736444,0.0,0.4963155686855316,0.0,0.0,0.531402587890625,0.531402587890625,0.9998554587364197,62.43670654296875,62.43670654296875,62.43670654296875,62.43670654296875,220.50425720214844,0.605959951877594,219.6062774658203,221.60389709472656,1.102592945098877,0.003088161814957857,1.0980920791625977,1.1080893278121948,217.78082275390625,0.10825317353010178,217.7076416015625,217.85678100585938
0,baseline,4,65,80,0.0016390997916460037,1.256935477256775,1.3672434091567993,12.616293907165527,12.61628532409668,12.639769554138184,12.61628532409668,1.256935477256775,11.359349846839905,0.05514967441558838,11.304200172424316,-0.11031651496887207,-0.0020673920918139466,0.0,0.4960719645023346,0.0,0.0,0.5277737975120544,0.5277737975120544,0.9999811053276062,62.43670654296875,62.43670654296875,62.43670654296875,62.43670654296875,219.13580322265625,0.2724311649799347,218.68917846679688,219.6373748779297,1.0957494974136353,0.001423572190105915,1.0935187339782715,1.0982574224472046,217.6246795654297,0.0625,217.55104064941406,217.6978302001953
0,baseline,5,81,96,0.0011184621835127473,1.2971408367156982,1.3550822734832764,11.687479019165039,11.68747615814209,11.708150863647461,11.68747615814209,1.2971408367156982,10.390335321426392,0.028969287872314453,10.361366033554077,-0.057944297790527344,-0.001989801567109817,0.0,0.4957839250564575,0.0,0.0,0.5251404047012329,0.5251404047012329,0.9999964237213135,62.43670654296875,62.43670654296875,62.43670654296875,62.43670654296875,218.52825927734375,0.0883883461356163,218.2854461669922,218.76527404785156,1.092710256576538,0.00048828125,1.091501235961914,1.0938938856124878,217.47019958496094,0.0625,217.3971405029297,217.5415802001953
0,baseline,6,97,112,0.0009214296005666256,1.3009145259857178,1.3429890871047974,11.73080825805664,11.730805397033691,11.75228500366211,11.730805397033691,1.3009145259857178,10.429890871047974,0.021035850048065186,10.408855020999908,-0.04207742214202881,-0.0020594277441619013,0.0,0.4956057369709015,0.0,0.0,0.5232051014900208,0.5232051014900208,0.9999992251396179,62.43670654296875,62.43670654296875,62.43670654296875,62.43670654296875,218.13970947265625,0.10825317353010178,217.97769165039062,218.38397216796875,1.0907691717147827,0.00048828125,1.0899615287780762,1.0919862985610962,217.314697265625,0.0883883461356163,217.2406463623047,217.38690185546875
0,baseline,7,113,128,0.000804776034783572,1.2648972272872925,1.3393902778625488,11.288597106933594,11.288597106933594,11.307404518127441,11.288597106933594,1.2648972272872925,10.023699879646301,0.037246525287628174,9.986453354358673,-0.07449305057525635,-0.0018762943244177155,0.0,0.49543631076812744,0.0,0.0,0.5215823650360107,0.5215823650360107,1.0,62.43670654296875,62.43670654296875,62.43670654296875,62.43670654296875,217.88746643066406,0.10825317353010178,217.6895294189453,218.08416748046875,1.0895053148269653,0.0003452669770922512,1.0885210037231445,1.0904872417449951,217.1595001220703,0.0625,217.08837890625,217.2317352294922
0,baseline,8,129,144,0.0007067847764119506,1.2624454498291016,1.3339426517486572,11.0327730178833,11.032767295837402,11.05029010772705,11.032767295837402,1.2624454498291016,9.7703218460083,0.03574573993682861,9.734576106071472,-0.0715029239654541,-0.0017934733538800263,0.0,0.495304137468338,0.0,0.0,0.5204161405563354,0.5204161405563354,1.0,62.43670654296875,62.43670654296875,62.43670654296875,62.43670654296875,217.6261749267578,0.0883883461356163,217.49014282226562,217.82521057128906,1.0882009267807007,0.0005980199202895164,1.0875210762023926,1.089195728302002,217.0060577392578,0.0625,216.93276977539062,217.0787353515625
0,baseline,9,145,160,0.0006409295019693673,1.3042830228805542,1.3321181535720825,10.75002670288086,10.750027656555176,10.765862464904785,10.750027656555176,1.3042830228805542,9.445744633674622,0.013918042182922363,9.4318265914917,-0.027834177017211914,-0.0016763959818644203,0.0,0.4951138198375702,0.0,0.0,0.5194854736328125,0.5194854736328125,1.0,62.43670654296875,62.43670654296875,62.43670654296875,62.43670654296875,217.48129272460938,0.13975423574447632,217.32872009277344,217.59054565429688,1.0874767303466797,0.00048828125,1.0867133140563965,1.0880213975906372,216.85009765625,0.0625,216.77716064453125,216.9237823486328
0,baseline,10,161,176,0.0005810604197904468,1.3106292486190796,1.3290057182312012,10.058218955993652,10.058216094970703,10.071595191955566,10.058216094970703,1.3106292486190796,8.747586846351624,0.009186804294586182,8.738400042057037,-0.0183793306350708,-0.0015294614640428694,0.0,0.4950033128261566,0.0,0.0,0.5185530781745911,0.5185530781745911,1.0,62.43670654296875,62.43670654296875,62.43670654296875,62.43670654296875,217.35231018066406,0.0,217.2342071533203,217.4345703125,1.0868293046951294,0.0003452669770922512,1.086243748664856,1.087235450744629,216.6967315673828,0.0,216.62538146972656,216.76832580566406
0,baseline,11,177,192,0.0005495016812346876,1.2750734090805054,1.3260507583618164,10.32157039642334,10.321568489074707,10.33494758605957,10.321568489074707,1.2750734090805054,9.046495079994202,0.02548772096633911,9.021007359027863,-0.05097925662994385,-0.0014789260223497802,0.0,0.4948177933692932,0.0,0.0,0.5178290009498596,0.5178290009498596,1.0,62.43670654296875,62.43670654296875,62.43670654296875,62.43670654296875,217.2779998779297,0.0,217.2048797607422,217.36184692382812,1.0864620208740234,0.0,1.0860956907272339,1.086884617805481,216.5407257080078,0.10825317353010178,216.46670532226562,216.61514282226562
0,baseline,12,193,208,0.000508465978782624,1.3263590335845947,1.3263365030288696,9.6453275680542,9.645326614379883,9.656440734863281,9.645326614379883,1.3263590335845947,8.318967580795288,-1.1742115020751953e-05,8.318979322910309,2.1576881408691406e-05,-0.0013359975712678995,0.0,0.4948141574859619,0.0,0.0,0.5171104073524475,0.5171104073524475,1.0,62.43670654296875,62.43670654296875,62.43670654296875,62.43670654296875,217.1785430908203,0.13975423574447632,217.00885009765625,217.2937774658203,1.0859626531600952,0.0005980199202895164,1.0851119756698608,1.0865473747253418,216.38365173339844,0.10825317353010178,216.31161499023438,216.4568328857422
0,baseline,13,209,224,0.00048091597273014486,1.2775537967681885,1.326047420501709,9.075882911682129,9.075879096984863,9.085253715515137,9.075879096984863,1.2775537967681885,7.798325300216675,0.02424490451812744,7.774080395698547,-0.04849743843078613,-0.001202132274478629,0.0,0.49476486444473267,0.0,0.0,0.516297459602356,0.516297459602356,1.0,62.43670654296875,62.43670654296875,62.43670654296875,62.43670654296875,217.09803771972656,0.0883883461356163,216.92408752441406,217.2142333984375,1.0855592489242554,0.0,1.0846896171569824,1.0861340761184692,216.23016357421875,0.0,216.1578369140625,216.30258178710938
0,baseline,14,225,240,0.00044803181663155556,1.295899510383606,1.324906587600708,8.915328979492188,8.915327072143555,8.923447608947754,8.915327072143555,1.295899510383606,7.619427561759949,0.01450258493423462,7.604924976825714,-0.029008984565734863,-0.001065767308420229,0.0,0.4946402907371521,0.0,0.0,0.5156148076057434,0.5156148076057434,1.0,62.43670654296875,62.43670654296875,62.43670654296875,62.43670654296875,217.0552215576172,0.0883883461356163,216.93739318847656,217.14401245117188,1.085344910621643,0.00048828125,1.0847582817077637,1.0857936143875122,216.07626342773438,0.0625,216.00442504882812,216.14822387695312
