algorithm,window_index,start_step,end_step,num_seeds,mean_p_relative_change_mean,mean_p_relative_change_std,C_00_mean,C_00_std,C_10_mean,C_10_std,C_01_mean,C_01_std,C_11_mean,C_11_std,C_BC_mean,C_BC_std,C_real_mean,C_real_std,C_dynamic_clean_p_mean,C_dynamic_clean_p_std,gap_mean,gap_std,E_cross_mean,E_cross_std,E_square_mean,E_square_std,interaction_mean,interaction_std,R_BC_mean,R_BC_std,nonpositive_v_fraction_00_mean,nonpositive_v_fraction_00_std,nonpositive_v_fraction_10_mean,nonpositive_v_fraction_10_std,nonpositive_v_fraction_01_mean,nonpositive_v_fraction_01_std,nonpositive_v_fraction_11_mean,nonpositive_v_fraction_11_std,nonpositive_v_fraction_BC_mean,nonpositive_v_fraction_BC_std,corrected_v_nonpositive_fraction_mean,corrected_v_nonpositive_fraction_std,floor_activation_fraction_mean,floor_activation_fraction_std,mean_window_p_bc_median,std_window_p_bc_median,mean_window_p_bc_q99,std_window_p_bc_q99,mean_window_p_bc_q99_9,std_window_p_bc_q99_9,p_bc_max,raw_optimizer_update_l2_mean,raw_optimizer_update_l2_std,raw_optimizer_update_l2_min,raw_optimizer_update_l2_max,applied_parameter_update_l2_mean,applied_parameter_update_l2_std,applied_parameter_update_l2_min,applied_parameter_update_l2_max,parameter_l2_mean,parameter_l2_std,parameter_l2_min,parameter_l2_max
baseline,26,417,432,3,0.00042641111455547315,4.150754536063375e-05,1.256562352180481,0.06607189812415341,1.3153931697209675,0.001254684122783813,8.735141118367514,0.352540810761417,8.735140800476074,0.35253935484874255,8.739919980367025,0.3526182390377678,8.735140800476074,0.35253935484874255,1.256562352180481,0.06607189812415341,7.478578448295593,0.308657224824892,0.029415249824523926,0.03332848062798459,7.449163198471069,0.32945115435771966,-0.05883113543192545,0.06665497967715893,-0.0006396016820132319,3.2886733788623725e-05,0.0,0.0,0.4936592976252238,0.00020636782563434523,0.0,0.0,0.0,0.0,0.5117111404736837,0.00020393635210931525,0.5117111404736837,0.00020393635210931525,1.0,0.0,62.43670654296875,0.0,62.43670654296875,0.0,62.43670654296875,0.0,62.43670654296875,216.59747823079428,0.010897590970610363,216.4535675048828,216.78244018554688,1.0830556154251099,5.449581604399485e-05,1.0823407173156738,1.0839802026748657,214.22437032063803,0.03742986924780572,214.14645385742188,214.31036376953125
baseline,27,433,448,3,0.0003572258962473522,3.745903350578849e-05,1.3004071712493896,0.02628313676113711,1.3148922125498455,0.002657087819887839,8.971970558166504,0.5328247220088473,8.971970240275065,0.5328243461224478,8.97675641377767,0.5334274800028922,8.971970240275065,0.5328243461224478,1.3004071712493896,0.02628313676113711,7.671563069025676,0.5438147322492196,0.007242361704508464,0.013619721799150357,7.664320707321167,0.5391573499563458,-0.014485359191894531,0.027240442261078343,-0.0006222565463193478,7.798947401970194e-05,0.0,0.0,0.49354906876881915,0.0002594236826685364,0.0,0.0,0.0,0.0,0.5116020639737447,0.0002706621214269876,0.5116020639737447,0.0002706621214269876,1.0,0.0,62.43670654296875,0.0,62.43670654296875,0.0,62.43670654296875,0.0,62.43670654296875,216.5863037109375,0.09553657946532988,216.44171142578125,216.7036590576172,1.0829997062683105,0.0003990782418276443,1.082276701927185,1.083583950996399,214.07268778483072,0.03737193914309467,213.9939422607422,214.15794372558594
baseline,28,449,464,3,0.0003425177710596472,2.2650403633976877e-05,1.2642079989115398,0.03681927909045635,1.3140169779459636,0.0027711186766118103,8.998606363932291,0.3848938806510814,8.99860668182373,0.3848922475690567,9.003454208374023,0.3853332075934846,8.99860668182373,0.3848922475690567,1.2642079989115398,0.03681927909045635,7.7343986829121905,0.35149212331926993,0.024904648462931316,0.018634590857202926,7.70949403444926,0.3688487783492894,-0.049808661142985024,0.03726685522003378,-0.000625862028043711,6.231375900921062e-05,0.0,0.0,0.49353040258089703,0.00029749258205533205,0.0,0.0,0.0,0.0,0.5114102959632874,0.0002641161981130747,0.5114102959632874,0.0002641161981130747,1.0,0.0,62.43670654296875,0.0,62.43670654296875,0.0,62.43670654296875,0.0,62.43670654296875,216.5473887125651,0.06472882848198676,216.406982421875,216.6806182861328,1.0828052759170532,0.00021637504839934086,1.0821095705032349,1.083463191986084,213.92002868652344,0.06316152319405305,213.84152221679688,214.0052032470703
baseline,29,465,480,3,0.0003277183568570763,3.806901711081496e-05,1.2731829484303792,0.017719455753814495,1.3149593273798625,0.0008246995349428138,8.9013303120931,0.133937341405031,8.901331265767416,0.1339362861922432,8.90588347117106,0.13374147023704389,8.901331265767416,0.1339362861922432,1.2731829484303792,0.017719455753814495,7.628148317337036,0.13810612647047268,0.020888666311899822,0.008977721680983281,7.607259651025136,0.13610996539857995,-0.04177542527516683,0.01795319523428385,-0.0005972006363376506,3.6164345079020746e-05,0.0,0.0,0.49345165491104126,0.00027068393214819644,0.0,0.0,0.0,0.0,0.5111887256304423,0.00015135691282942997,0.5111887256304423,0.00015135691282942997,1.0,0.0,62.43670654296875,0.0,62.43670654296875,0.0,62.43670654296875,0.0,62.43670654296875,216.57127380371094,0.05353521441038025,216.37110900878906,216.66806030273438,1.0829256375630696,0.00029330153207023953,1.0819193124771118,1.0834083557128906,213.76744588216147,0.0812383131978569,213.68521118164062,213.85244750976562
baseline,30,481,488,3,0.0003392243816051632,7.538967132306374e-05,1.5525459448496501,0.05688383018351604,1.5781604051589966,0.0015750961931544438,5.570719083150228,0.17397462460596147,5.570719083150228,0.17397543799584933,5.572760581970215,0.17404349581131257,5.570719083150228,0.17397543799584933,1.5525459448496501,0.05688383018351604,4.018173138300578,0.22851293957385727,0.012807230154673258,0.027684825234089588,4.0053659081459045,0.20174943758039354,-0.025614460309346516,0.055368199416521185,-0.0005085144763126159,1.196935542794532e-05,0.0,0.0,0.4934469262758891,0.00022152682944090072,0.0,0.0,0.0,0.0,0.5110299189885458,0.00016606133584843607,0.5110299189885458,0.00016606133584843607,1.0,0.0,62.43670654296875,0.0,62.43670654296875,0.0,62.43670654296875,0.0,62.43670654296875,216.54717508951822,0.09306963838239013,216.4365692138672,216.72816467285156,1.0828031698862712,0.00031732590813690127,1.0822556018829346,1.083709478378296,213.65247599283853,0.051730776208293014,213.61175537109375,213.69802856445312
bc,0,1,16,3,0.09054477264483769,0.0033614267365644256,1.1483970880508423,0.023489075849083968,1.5292075872421265,0.019084440859640686,8.473982175191244,0.2300108547449885,8.469615618387857,0.2309194329189325,9.200903256734213,0.23922088316099238,9.200903256734213,0.23922088316099238,1.1483970880508423,0.023489075849083968,8.05250616868337,0.2620698674525933,0.18822197119394937,0.021660224289777243,7.132996559143066,0.23238753634423404,-0.3851770559946696,0.04160202679124229,-0.09994083614302467,0.0023954065464380195,0.0,0.0,0.4985971748828888,0.0001484959052895024,0.0,0.0,0.0,0.0,0.5917727549870809,0.00020394025430841924,0.5917727549870809,0.00020394025430841924,0.9411293665568033,4.3509199683883225e-05,62.43670654296875,0.0,62.43670654296875,0.0,62.43670654296875,0.0,62.43670654296875,516.6654052734375,371.86587425088373,264.5067443847656,1716.2943115234375,2.5833566983540854,1.8592830161287817,1.322619915008545,8.5814790725708,217.78072611490884,0.07230288365232879,217.59130859375,217.84573364257812
bc,1,17,32,3,0.007756597362458706,0.0016645669325135461,1.2764542897542317,0.022704073067480058,1.558597167332967,0.009693679223718159,13.67357603708903,0.11081722038443127,13.67357095082601,0.11081913014136982,13.711423556009928,0.11196137564890309,13.711423556009928,0.11196137564890309,1.2764542897542317,0.022704073067480058,12.434969266255697,0.10349244652665458,0.14106889565785727,0.009842449645053021,12.25604776541392,0.10893866980512552,-0.28214796384175617,0.019686646966732925,-0.0030528667763825754,0.00012218451755303348,0.0,0.0,0.4974657992521922,0.0002071325090456138,0.0,0.0,0.0,0.0,0.5478915373484293,0.00011523346617981724,0.5478915373484293,0.00011523346617981724,0.9928130706151327,2.5997898968473838e-05,62.43670654296875,0.0,62.43670654296875,0.0,62.43670654296875,0.0,62.43670654296875,236.47449747721353,10.521805572726734,223.71034240722656,258.7454528808594,1.1824533144632976,0.05261104378011415,1.1186280250549316,1.2938097715377808,217.63743591308594,0.0036442000840691247,217.5531005859375,217.72674560546875
bc,2,33,48,3,0.003936175412187974,0.00017171801333658288,1.290561596552531,0.029462484527629198,1.4590414762496948,0.006457714423666632,13.964428901672363,0.0540385549288656,13.964423179626465,0.05403950839227,13.987322807312012,0.053443552576930266,13.987322807312012,0.053443552576930266,1.290561596552531,0.029462484527629198,12.696761210759481,0.0663044888954306,0.08423707882563274,0.017602632729333857,12.5896245042483,0.0564918239580931,-0.16848560174306235,0.035204698012344694,-0.001807129734864299,9.223055865288544e-05,0.0,0.0,0.4968004028002421,0.0001765358177849049,0.0,0.0,0.0,0.0,0.5369850595792135,0.00017438738563477175,0.5369850595792135,0.00017438738563477175,0.9990302522977194,3.760450063425777e-06,62.43670654296875,0.0,62.43670654296875,0.0,62.43670654296875,0.0,62.43670654296875,219.65138244628906,1.6724835581560524,217.50717163085938,223.05836486816406,1.0983307361602783,0.00836564797038269,1.0876110792160034,1.1153672933578491,217.47049967447916,0.06259459031795668,217.39137268066406,217.5509490966797
bc,3,49,64,3,0.0026841575745493174,0.00036215698015742054,1.2813491821289062,0.017248436384429612,1.3992077906926472,0.009257809925099439,13.45784854888916,0.11660109058853645,13.457845369974772,0.11660462002926125,13.479286511739096,0.11617982573834697,13.479286511739096,0.11617982573834697,1.2813491821289062,0.017248436384429612,12.19793732961019,0.11890458459039549,0.058927714824676514,0.013252728188253297,12.117568473021189,0.1171399015098063,-0.11786178747812907,0.0265062608154684,-0.0017613900795979316,0.00019232828343640894,0.0,0.0,0.49633048971494037,0.00033268904246070964,0.0,0.0,0.0,0.0,0.5313568512598673,0.00018167263343552145,0.5313568512598673,0.00018167263343552145,0.9998552799224854,2.309247330166163e-06,62.43670654296875,0.0,62.43670654296875,0.0,62.43670654296875,0.0,62.43670654296875,216.8049112955729,0.2869837534354969,216.3762664794922,217.4213104248047,1.0840962727864583,0.001454057657394856,1.081943154335022,1.0871822834014893,217.3102823893229,0.05110422431646486,217.23414611816406,217.389892578125
bc,4,65,80,3,0.0018705629821245868,0.0003554870814736439,1.2826074759165447,0.02263569638117293,1.3666129509607952,0.006333244890197864,12.834158897399902,0.3488223367836881,12.834154764811197,0.34882088562634983,12.856824239095053,0.34751900300540717,12.856824239095053,0.34751900300540717,1.2826074759165447,0.02263569638117293,11.574216763178507,0.3272849561280484,0.04200067122777303,0.01240480415147042,11.50954661766688,0.3379293014432566,-0.08400960763295491,0.02480955479911553,-0.0019657748852848953,0.00023586191945090088,0.0,0.0,0.4960735539595286,0.0002305528084069211,0.0,0.0,0.0,0.0,0.527720590432485,9.339624343372534e-05,0.527720590432485,9.339624343372534e-05,0.9999795357386271,1.3596305935323733e-06,62.43670654296875,0.0,62.43670654296875,0.0,62.43670654296875,0.0,62.43670654296875,216.27052307128906,0.12413145019592506,216.0880126953125,216.46792602539062,1.0814234018325806,0.0005153299700270835,1.0805130004882812,1.0824122428894043,217.15335591634116,0.08075594660146287,217.07781982421875,217.2311248779297
bc,5,81,96,3,0.0014397649792954326,0.00023918303214435217,1.2984776099522908,0.022815012890369458,1.351982553799947,0.0037738653126326138,12.148602803548178,0.40199928973290217,12.148597399393717,0.401996602727937,12.170745849609375,0.4005373543549289,12.170745849609375,0.4005373543549289,1.2984776099522908,0.022815012890369458,10.872268239657084,0.4190326513429903,0.02674976984659831,0.01307634216222297,10.823370019594828,0.41043424673488654,-0.05351034800211588,0.026158227051275018,-0.0020468103354306746,0.00024415774467959365,0.0,0.0,0.4958110849062602,0.00024311769485820876,0.0,0.0,0.0,0.0,0.5251754721005758,0.0002134552209291835,0.5251754721005758,0.0002134552209291835,0.9999966621398926,4.172325134277344e-07,62.43670654296875,0.0,62.43670654296875,0.0,62.43670654296875,0.0,62.43670654296875,216.18023173014322,0.038158145222093,216.03871154785156,216.28395080566406,1.0809716780980427,0.00020844462052442228,1.080259919166565,1.081487774848938,216.9974822998047,0.051220219248344356,216.9189910888672,217.0747528076172
bc,6,97,112,3,0.0013072730895752709,0.000283949985524335,1.290692408879598,0.02204868647197048,1.3444407383600872,0.0005794313334885413,11.671598434448242,0.4351346458498746,11.671596844991049,0.4351340684022201,11.693164189656576,0.4333577951837781,11.693164189656576,0.4333577951837781,1.290692408879598,0.02204868647197048,10.402471780776978,0.4493085891958073,0.02687337001164754,0.011299535303222124,10.354031066099802,0.44280177689729294,-0.053749918937683105,0.022598597275882242,-0.0020854909800554675,0.0002916860987537599,0.0,0.0,0.49566012620925903,7.524055939172578e-05,0.0,0.0,0.0,0.0,0.5232070287068685,0.00029624135274926685,0.5232070287068685,0.00029624135274926685,0.9999993840853373,2.753020616481904e-07,62.43670654296875,0.0,62.43670654296875,0.0,62.43670654296875,0.0,62.43670654296875,216.17476399739584,0.08743741770883648,216.07200622558594,216.3531494140625,1.0809430678685505,0.00043281177358455434,1.0804318189620972,1.081832766532898,216.84240214029947,0.05121971978949634,216.7659912109375,216.9205780029297
bc,7,113,128,3,0.0011442390774997573,0.0002678345324950568,1.2551441589991252,0.060790400335741596,1.3381695747375488,0.0014044527743860748,11.275789578755697,0.4662984042912882,11.275788307189941,0.4663006957205078,11.29581387837728,0.4661149394600588,11.29581387837728,0.4661149394600588,1.2551441589991252,0.060790400335741596,10.040669719378153,0.4467756445813235,0.04151207208633423,0.02993911551167082,9.979132076104483,0.4549776333531237,-0.08302668730417888,0.05987534436638343,-0.0020010470500732382,0.00017718954411889278,0.0,0.0,0.495521605014801,0.00013313129060236269,0.0,0.0,0.0,0.0,0.5216386715571085,0.0003678494475181353,0.5216386715571085,0.0003678494475181353,0.9999999205271403,9.104759881806055e-08,62.43670654296875,0.0,62.43670654296875,0.0,62.43670654296875,0.0,62.43670654296875,216.17012532552084,0.05521129596872281,216.01698303222656,216.31591796875,1.080919623374939,0.00022510594257162353,1.0801591873168945,1.0816463232040405,216.68777974446616,0.05116905438554154,216.61300659179688,216.765380859375
bc,8,129,144,3,0.0008942060715829333,0.00014298968467174014,1.2915593385696411,0.027984520784612544,1.3328616619110107,0.0016632753051873143,10.638850529988607,0.484882732956754,10.638847986857096,0.4848841724514563,10.656266848246256,0.4850159556413595,10.656266848246256,0.4850159556413595,1.2915593385696411,0.027984520784612544,9.364707509676615,0.4983418565974556,0.020649890104929607,0.014810640204481687,9.326638758182526,0.4911476572714413,-0.04130486647288004,0.029622444781431556,-0.0018665828899763575,0.00010035143272741707,0.0,0.0,0.49539904793103534,5.446627247787012e-05,0.0,0.0,0.0,0.0,0.520402212937673,0.0003242967633769779,0.520402212937673,0.0003242967633769779,1.0,0.0,62.43670654296875,0.0,62.43670654296875,0.0,62.43670654296875,0.0,62.43670654296875,216.1587931315104,0.054876859423083596,215.98703002929688,216.35960388183594,1.080864151318868,0.0004571249205319784,1.080005168914795,1.081872820854187,216.53400166829428,0.05119476586119258,216.4566192626953,216.61233520507812
bc,9,145,160,3,0.0007826264676017066,5.84791066881076e-05,1.326549808184306,0.022700853025279077,1.329335371653239,0.002178835381538329,10.543205261230469,0.33743105371957627,10.54320240020752,0.3374272472120032,10.560356775919596,0.33613520874046565,10.560356775919596,0.33613520874046565,1.326549808184306,0.022700853025279077,9.23380696773529,0.35869214830042667,0.0013913512229919434,0.01235300956433981,9.215261240800222,0.34766424295297294,-0.0027884244918823242,0.024713566010493043,-0.0018667747151047316,0.00021608142382182417,0.0,0.0,0.4952447712421417,1.9228203429478547e-05,0.0,0.0,0.0,0.0,0.5193812648455302,0.0003087285643030464,0.5193812648455302,0.0003087285643030464,1.0,0.0,62.43670654296875,0.0,62.43670654296875,0.0,62.43670654296875,0.0,62.43670654296875,216.16909790039062,0.05390014909507323,216.02041625976562,216.2819366455078,1.0809155702590942,0.0004957415956704518,1.080175518989563,1.0814785957336426,216.37800089518228,0.036341435118890424,216.30029296875,216.45736694335938
bc,10,161,176,3,0.0007266335499783357,9.258741791922573e-05,1.2945595979690552,0.020022695780580375,1.328657070795695,0.0019465488482918471,9.92367426554362,0.24484434057959212,9.923672993977865,0.2448425559201082,9.937835057576498,0.24352379244847985,9.937835057576498,0.24352379244847985,1.2945595979690552,0.020022695780580375,8.643275459607443,0.2338462860243267,0.017048100630442303,0.009347858561756624,8.612065295378367,0.2389360077924963,-0.03409874439239502,0.018697868798078963,-0.0016448734636991997,0.0002174569326655142,0.0,0.0,0.495054970184962,4.771864935140672e-05,0.0,0.0,0.0,0.0,0.518470843633016,0.0003692421166151874,0.518470843633016,0.0003692421166151874,1.0,0.0,62.43670654296875,0.0,62.43670654296875,0.0,62.43670654296875,0.0,62.43670654296875,216.1520538330078,0.07226579515495114,215.97080993652344,216.30078125,1.0808285474777222,0.00039912760814045796,1.0799161195755005,1.0815708637237549,216.22427876790366,0.03637815069861135,216.1465301513672,216.3020782470703
bc,11,177,192,3,0.0007500340385983387,0.00016703427240058352,1.2767956654230754,0.0439005694086975,1.327202836672465,0.0007292259015925627,9.862250645955404,0.4357175518029112,9.862250645955404,0.43571572744541703,9.875709533691406,0.4356026496711299,9.875709533691406,0.4356026496711299,1.2767956654230754,0.0439005694086975,8.598913868268331,0.4281919145984049,0.025203585624694824,0.022315210507543027,8.560251394907633,0.43157941988331205,-0.05040717124938965,0.04462854451604452,-0.0015708684368827737,0.00013282955617491602,0.0,0.0,0.494876762231191,2.86896748335716e-05,0.0,0.0,0.0,0.0,0.5176323254903158,0.0003024285012366277,0.5176323254903158,0.0003024285012366277,1.0,0.0,62.43670654296875,0.0,62.43670654296875,0.0,62.43670654296875,0.0,62.43670654296875,216.17679850260416,0.06351059805820049,216.05824279785156,216.40341186523438,1.0809547503789265,0.00044945855414047213,1.0803552865982056,1.0820846557617188,216.06937154134116,0.06268636593793901,215.98899841308594,216.14903259277344
bc,12,193,208,3,0.0006579845988502105,0.00012412504032336148,1.2732374668121338,0.051173629399418524,1.3233260313669841,0.001981831669975413,9.615208943684896,0.3750629162459119,9.615208625793457,0.3750629220568102,9.627765337626139,0.3753963480462231,9.627765337626139,0.3753963480462231,1.2732374668121338,0.051173629399418524,8.354527870814005,0.3478815020197687,0.02504412333170573,0.024829603190360053,8.316927035649618,0.3607160062669117,-0.05008888244628906,0.04965746618275146,-0.0015053855275236987,0.0001228740035594426,0.0,0.0,0.4947669903437297,4.9344333757448105e-05,0.0,0.0,0.0,0.0,0.5169411301612854,0.00032469146480037717,0.5169411301612854,0.00032469146480037717,1.0,0.0,62.43670654296875,0.0,62.43670654296875,0.0,62.43670654296875,0.0,62.43670654296875,216.17121378580728,0.020437818849244845,216.04750061035156,216.32887268066406,1.0809264183044434,0.0003598342605348963,1.0803053379058838,1.0817211866378784,215.91312662760416,0.0054073316920578915,215.83123779296875,215.99102783203125
bc,13,209,224,3,0.0005925350706093013,0.0001446957600625913,1.271811564763387,0.03171002868273464,1.3234295845031738,0.002296270975270443,9.292348225911459,0.4376981256857499,9.29234759012858,0.4376983014348379,9.303250630696615,0.4389729618929538,9.303250630696615,0.4389729618929538,1.271811564763387,0.03171002868273464,8.031439065933228,0.46814237933404657,0.02580869197845459,0.014766413563161714,7.994727333386739,0.4530956537751466,-0.05161865552266439,0.029532904206193464,-0.001356176267000242,0.00012327325154201603,0.0,0.0,0.494660605986913,6.9359950397572e-05,0.0,0.0,0.0,0.0,0.5162671009699503,0.00022550670672143806,0.5162671009699503,0.00022550670672143806,1.0,0.0,62.43670654296875,0.0,62.43670654296875,0.0,62.43670654296875,0.0,62.43670654296875,216.17577107747397,0.007794999474096426,216.04281616210938,216.30728149414062,1.0809487501780193,0.0004897632794026236,1.0802829265594482,1.081602931022644,215.7575887044271,0.051502708397214866,215.67425537109375,215.83680725097656
bc,14,225,240,3,0.0005798389999351153,0.0001259537176126762,1.3026509682337444,0.04119607910542512,1.3224836985270183,0.0010990494895566577,9.263829867045084,0.3240909707446585,9.263828913370768,0.32409024991625074,9.273713111877441,0.32487671931214007,9.273713111877441,0.32487671931214007,1.3026509682337444,0.04119607910542512,7.971062143643697,0.29013394337934134,0.00991588830947876,0.020709907189426828,7.951262056827545,0.30687998804044786,-0.019833683967590332,0.04141711528137616,-0.0012401574141054361,8.213317866831961e-05,0.0,0.0,0.49455540378888446,6.271697712714283e-05,0.0,0.0,0.0,0.0,0.5155787666638693,0.00022004247876903756,0.5155787666638693,0.00022004247876903756,1.0,0.0,62.43670654296875,0.0,62.43670654296875,0.0,62.43670654296875,0.0,62.43670654296875,216.18963114420572,0.07417801713501944,216.01376342773438,216.33743286132812,1.0810158650080364,0.000495872604589749,1.0801432132720947,1.0817581415176392,215.60384623209634,0.08100258176819745,215.52401733398438,215.68270874023438
bc,15,241,256,3,0.0005565141424691925,0.00013532569075594216,1.2841600179672241,0.033301756265289764,1.3215198914210002,0.0018817915920928219,9.430411338806152,0.6062463200212678,9.430410385131836,0.6062463200212678,9.440204620361328,0.6065393026283461,9.440204620361328,0.6065393026283461,1.2841600179672241,0.033301756265289764,8.156044602394104,0.585215713818749,0.018679459889729817,0.015830335994373543,8.127570907274881,0.5952629244945045,-0.037360827128092446,0.031660671988747086,-0.001204647124862494,4.9053682748218014e-05,0.0,0.0,0.4945560892422994,0.00010998687218399602,0.0,0.0,0.0,0.0,0.5151238441467285,0.00020192182561456454,0.5151238441467285,0.00020192182561456454,1.0,0.0,62.43670654296875,0.0,62.43670654296875,0.0,62.43670654296875,0.0,62.43670654296875,216.1753184000651,0.0511827814934062,216.03097534179688,216.29034423828125,1.0809460878372192,0.00044622540283295034,1.080225944519043,1.0815296173095703,215.45054626464844,0.06299744081296214,215.36825561523438,215.529541015625
bc,16,257,272,3,0.000558313544994841,7.652171692268698e-06,1.2751800616582234,0.030696665788173857,1.3198504050572712,0.002743674368184859,9.088529904683432,0.534955517248681,9.088529904683432,0.5349550421705368,9.097539901733398,0.5351154287420495,9.097539901733398,0.5351154287420495,1.2751800616582234,0.030696665788173857,7.822359840075175,0.5645131944726745,0.022335171699523926,0.014841151085570794,7.791014671325684,0.5498078534236388,-0.04467034339904785,0.02968243571187386,-0.0011561316561231976,9.434427248760659e-05,0.0,0.0,0.4944842259089152,0.00014875406817721135,0.0,0.0,0.0,0.0,0.5145891110102335,0.00022901283812072946,0.5145891110102335,0.00022901283812072946,1.0,0.0,62.43670654296875,0.0,62.43670654296875,0.0,62.43670654296875,0.0,62.43670654296875,216.17522684733072,0.12225245292318865,215.92730712890625,216.3419647216797,1.080945571263631,0.0005422072607366475,1.0796958208084106,1.0817867517471313,215.29694112141928,0.06297805054096642,215.21263122558594,215.3792724609375
bc,17,273,288,3,0.0006037979231526455,0.0001452794245624113,1.2595188220342,0.015283095197430792,1.317204236984253,0.0015456569510696831,9.31116008758545,0.6075435275596346,9.311160405476889,0.6075449570107824,9.320242563883463,0.6073769173387309,9.320242563883463,0.6073769173387309,1.2595188220342,0.015283095197430792,8.060723741849264,0.6204337979198198,0.02884286642074585,0.008178573280653299,8.022798717021942,0.6133165735266687,-0.0576850970586141,0.016354354284423802,-0.0011332366741705346,0.00011969608803830042,0.0,0.0,0.49438220262527466,0.0001147838797131073,0.0,0.0,0.0,0.0,0.5142503380775452,0.00023097405887159204,0.5142503380775452,0.00023097405887159204,1.0,0.0,62.43670654296875,0.0,62.43670654296875,0.0,62.43670654296875,0.0,62.43670654296875,216.16067504882812,0.07373126650056563,215.98143005371094,216.31356811523438,1.0808716615041096,0.00035373321012809435,1.079972267150879,1.0816370248794556,215.14372762044272,0.06301288403793533,215.0634002685547,215.22503662109375
bc,18,289,304,3,0.0006366371817421168,0.0002652532837873232,1.2835996548334758,0.029106475179571687,1.3183258771896362,0.0011738436444626013,8.885040283203125,0.9113217311176417,8.88503901163737,0.911321213076323,8.89312998453776,0.9125962730048799,8.89312998453776,0.9125962730048799,1.2835996548334758,0.029106475179571687,7.609530329704285,0.8996224969219486,0.017362475395202637,0.014662452074599422,7.584076881408691,0.905301424031352,-0.03472749392191569,0.02932406850561276,-0.0010610983053132756,4.2881046542484464e-05,0.0,0.0,0.49426767230033875,4.689598793129979e-05,0.0,0.0,0.0,0.0,0.5138656497001648,0.00030228396139072477,0.5138656497001648,0.00030228396139072477,1.0,0.0,62.43670654296875,0.0,62.43670654296875,0.0,62.43670654296875,0.0,62.43670654296875,216.1778310139974,0.07234321804083096,216.0677947998047,216.3298797607422,1.0809590816497803,0.00020087572621975397,1.0804100036621094,1.0817195177078247,214.99014790852866,0.06301943152897478,214.90768432617188,215.0713348388672
bc,19,305,320,3,0.0005651677298980454,0.00015468783121548035,1.3040822347005208,0.014929775618286612,1.3181386788686116,0.001686510213895611,9.18594773610433,0.48184126661549426,9.185946782430014,0.4818421880720407,9.193802833557129,0.48245965857901335,9.193802833557129,0.48245965857901335,1.3040822347005208,0.014929775618286612,7.889720598856608,0.47211701463552375,0.007027745246887207,0.006621399608259909,7.874836802482605,0.4760645790537793,-0.014057397842407227,0.013244444366293196,-0.0009958919057116618,4.026805440740176e-05,0.0,0.0,0.4941769341627757,2.6584612620522736e-05,0.0,0.0,0.0,0.0,0.5135243733723959,0.0003908213668168121,0.5135243733723959,0.0003908213668168121,1.0,0.0,62.43670654296875,0.0,62.43670654296875,0.0,62.43670654296875,0.0,62.43670654296875,216.15436808268228,0.06351793332552785,216.03720092773438,216.2903594970703,1.0808405876159668,0.00028766502843435566,1.0802600383758545,1.0815227031707764,214.8361358642578,0.07271156327946315,214.7528533935547,214.91778564453125
bc,20,321,336,3,0.0005593334790319204,0.00012487075875963858,1.312667727470398,0.05952119839196212,1.318373481432597,0.0015659905275962561,8.96310806274414,0.21389175578384995,8.963107426961264,0.21389311385189663,8.970285097757975,0.21423120131228043,8.970285097757975,0.21423120131228043,1.312667727470398,0.05952119839196212,7.657617370287578,0.15610252681731196,0.0028525590896606445,0.029411326220194454,7.647587140401204,0.1845216194168018,-0.005706389745076497,0.0588257982190019,-0.0009378798301590644,2.8029830982838545e-05,0.0,0.0,0.4941474994023641,1.9917771504774572e-05,0.0,0.0,0.0,0.0,0.5132345159848531,0.00042412340917966204,0.5132345159848531,0.00042412340917966204,1.0,0.0,62.43670654296875,0.0,62.43670654296875,0.0,62.43670654296875,0.0,62.43670654296875,216.17367045084634,0.05370998354628186,216.0198211669922,216.3173065185547,1.0809375842412312,0.00021617602906571647,1.0801633596420288,1.0816582441329956,214.68188985188803,0.051797961883114946,214.60128784179688,214.76780700683594
bc,21,337,352,3,0.0006168005153692017,0.00022258689393209115,1.2463581959406536,0.029617911716135994,1.317519227663676,0.0013705054832458521,8.927645365397135,0.5281708576911252,8.927644411722818,0.5281691762590395,8.933792114257812,0.5285984962290241,8.933792114257812,0.5285984962290241,1.2463581959406536,0.029617911716135994,7.687433918317159,0.5065717736995824,0.03558003902435303,0.014401751878199288,7.6457061767578125,0.5171193173154508,-0.07116198539733887,0.028803234330373517,-0.0008002085696194872,2.9375046578575404e-05,0.0,0.0,0.49404410521189374,0.00010444083173796557,0.0,0.0,0.0,0.0,0.5130285223325094,0.00035001870548308635,0.5130285223325094,0.00035001870548308635,1.0,0.0,62.43670654296875,0.0,62.43670654296875,0.0,62.43670654296875,0.0,62.43670654296875,216.18297322591147,0.08900502437895995,215.98597717285156,216.3018341064453,1.0809838771820068,0.00020613228921622937,1.080005407333374,1.0815768241882324,214.5290730794271,0.06303812404934342,214.44866943359375,214.61122131347656
