seed,algorithm,window_index,start_step,end_step,mean_p_relative_change,C_00,C_10,C_01,C_11,C_BC,C_real,C_dynamic_clean_p,gap,E_cross,E_square,interaction,R_BC,nonpositive_v_fraction_00,nonpositive_v_fraction_10,nonpositive_v_fraction_01,nonpositive_v_fraction_11,nonpositive_v_fraction_BC,corrected_v_nonpositive_fraction,floor_activation_fraction,p_bc_median,p_bc_q99,p_bc_q99_9,p_bc_max,raw_optimizer_update_l2_mean,raw_optimizer_update_l2_std,raw_optimizer_update_l2_min,raw_optimizer_update_l2_max,applied_parameter_update_l2_mean,applied_parameter_update_l2_std,applied_parameter_update_l2_min,applied_parameter_update_l2_max,parameter_l2_mean,parameter_l2_std,parameter_l2_min,parameter_l2_max
2,baseline,0,1,16,0.08612294495105743,1.120079755783081,1.4718060493469238,7.724266052246094,7.72056770324707,8.416894912719727,7.72056770324707,1.120079755783081,6.600487947463989,0.17401397228240967,6.42647397518158,-0.3554246425628662,-0.10549632315292623,0.0,0.49857068061828613,0.0,0.0,0.5918800234794617,0.5918800234794617,0.9411804676055908,62.43670654296875,62.43670654296875,62.43670654296875,62.43670654296875,639.1757202148438,535.7352294921875,281.4212646484375,2345.386962890625,3.195880889892578,2.6786155700683594,1.4071992635726929,11.726935386657715,218.21304321289062,0.10825317353010178,217.7400665283203,218.30984497070312
2,baseline,1,17,32,0.006520194932818413,1.2811477184295654,1.5305839776992798,13.433122634887695,13.433114051818848,13.473320007324219,13.433114051818848,1.2811477184295654,12.151966333389282,0.12471383810043335,12.027252495288849,-0.249444842338562,-0.003308596683229803,0.0,0.49719294905662537,0.0,0.0,0.5480220913887024,0.5480220913887024,0.9928377866744995,62.43670654296875,62.43670654296875,62.43670654296875,62.43670654296875,246.551025390625,13.130504608154297,230.59829711914062,274.2326965332031,1.232839584350586,0.06565521657466888,1.1530694961547852,1.3712533712387085,218.10806274414062,0.0625,218.0245819091797,218.1963653564453
2,baseline,2,33,48,0.003463998669758439,1.3039060831069946,1.4595108032226562,14.05382251739502,14.053818702697754,14.076717376708984,14.053818702697754,1.3039060831069946,12.74991261959076,0.077800452709198,12.672112166881561,-0.15560853481292725,-0.001795986740806832,0.0,0.4963640570640564,0.0,0.0,0.5371805429458618,0.5371805429458618,0.999032199382782,62.43670654296875,62.43670654296875,62.43670654296875,62.43670654296875,225.0254669189453,2.345207691192627,221.9457550048828,229.701416015625,1.1252021789550781,0.011708573438227177,1.1098089218139648,1.1485865116119385,217.9373321533203,0.0883883461356163,217.8603973388672,218.01376342773438
2,baseline,3,49,64,0.0025669203605502844,1.2872620820999146,1.4087642431259155,13.879941940307617,13.879936218261719,13.899008750915527,13.879936218261719,1.2872620820999146,12.592674136161804,0.06074821949005127,12.531925916671753,-0.12150788307189941,-0.0015145736677992794,0.0,0.49586212635040283,0.0,0.0,0.5315067768096924,0.5315067768096924,0.9998526573181152,62.43670654296875,62.43670654296875,62.43670654296875,62.43670654296875,220.55563354492188,0.5829611420631409,219.7442169189453,221.71376037597656,1.1028505563735962,0.0029296875,1.098784327507019,1.1086446046829224,217.7750244140625,0.0883883461356163,217.70053100585938,217.85003662109375
2,baseline,4,65,80,0.0022739171981811523,1.3035095930099487,1.3708157539367676,13.253910064697266,13.253907203674316,13.273200035095215,13.253907203674316,1.3035095930099487,11.950397610664368,0.033651649951934814,11.916745960712433,-0.06730902194976807,-0.0016144091644014757,0.0,0.4955500364303589,0.0,0.0,0.527776300907135,0.527776300907135,0.9999788403511047,62.43670654296875,62.43670654296875,62.43670654296875,62.43670654296875,219.0967254638672,0.27950847148895264,218.6964569091797,219.51377868652344,1.095553994178772,0.001423572190105915,1.0935524702072144,1.0976358652114868,217.6180877685547,0.0625,217.54425048828125,217.6913604736328
2,baseline,5,81,96,0.0013575047487393022,1.322509527206421,1.354183554649353,12.544845581054688,12.544842720031738,12.56511116027832,12.544842720031738,1.322509527206421,11.222333192825317,0.015835583209991455,11.206497609615326,-0.03167688846588135,-0.0018060807764592735,0.0,0.4955017566680908,0.0,0.0,0.5254061222076416,0.5254061222076416,0.9999971389770508,62.43670654296875,62.43670654296875,62.43670654296875,62.43670654296875,218.49560546875,0.125,218.31472778320312,218.71006774902344,1.0925501585006714,0.0005980199202895164,1.0916390419006348,1.0936249494552612,217.4596710205078,0.0883883461356163,217.38511657714844,217.53440856933594
2,baseline,6,97,112,0.0011031611356884241,1.3111226558685303,1.346877932548523,11.887763977050781,11.887763023376465,11.908082962036133,11.887763023376465,1.3111226558685303,10.576640367507935,0.017877161502838135,10.558763206005096,-0.03575623035430908,-0.001921209188703532,0.0,0.49536237120628357,0.0,0.0,0.5235053896903992,0.5235053896903992,0.9999992251396179,62.43670654296875,62.43670654296875,62.43670654296875,62.43670654296875,218.0992431640625,0.1530930995941162,217.91290283203125,218.32188415527344,1.0905646085739136,0.0005980199202895164,1.089626669883728,1.0916762351989746,217.3040771484375,0.0883883461356163,217.23228454589844,217.37574768066406
2,baseline,7,113,128,0.0009432697552256286,1.1857073307037354,1.3395498991012573,11.310013771057129,11.310013771057129,11.328338623046875,11.310013771057129,1.1857073307037354,10.124306440353394,0.07692128419876099,10.047385156154633,-0.15384256839752197,-0.0018099859084377279,0.0,0.4951598346233368,0.0,0.0,0.5220271944999695,0.5220271944999695,0.9999998211860657,62.43670654296875,62.43670654296875,62.43670654296875,62.43670654296875,217.86602783203125,0.0883883461356163,217.66786193847656,218.03854370117188,1.0893985033035278,0.0006905339541845024,1.088410496711731,1.0902650356292725,217.15060424804688,0.0,217.07916259765625,217.22283935546875
2,baseline,8,129,144,0.0008030256722122431,1.291898250579834,1.3354853391647339,10.839015007019043,10.83901596069336,10.855218887329102,10.83901596069336,1.291898250579834,9.547117710113525,0.021794021129608154,9.525323688983917,-0.043586134910583496,-0.0016971537512917578,0.0,0.49501606822013855,0.0,0.0,0.5207164287567139,0.5207164287567139,1.0,62.43670654296875,62.43670654296875,62.43670654296875,62.43670654296875,217.64244079589844,0.10825317353010178,217.51849365234375,217.7866973876953,1.0882816314697266,0.0,1.087666392326355,1.089000940322876,216.99740600585938,0.10825317353010178,216.92478942871094,217.06967163085938
2,baseline,9,145,160,0.0006927628419362009,1.3470981121063232,1.331209421157837,10.246028900146484,10.246026992797852,10.261616706848145,10.246026992797852,1.3470981121063232,8.898928880691528,-0.00794529914855957,8.906874179840088,0.015886783599853516,-0.0017518641017706393,0.0,0.4948553740978241,0.0,0.0,0.5196255445480347,0.5196255445480347,1.0,62.43670654296875,62.43670654296875,62.43670654296875,62.43670654296875,217.49221801757812,0.0625,217.33831787109375,217.60780334472656,1.0875329971313477,0.00048828125,1.0867643356323242,1.0881068706512451,216.8395538330078,0.0,216.76632690429688,216.91461181640625
