seed,algorithm,window_index,start_step,end_step,mean_p_relative_change,C_00,C_10,C_01,C_11,C_BC,C_real,C_dynamic_clean_p,gap,E_cross,E_square,interaction,R_BC,nonpositive_v_fraction_00,nonpositive_v_fraction_10,nonpositive_v_fraction_01,nonpositive_v_fraction_11,nonpositive_v_fraction_BC,corrected_v_nonpositive_fraction,floor_activation_fraction,p_bc_median,p_bc_q99,p_bc_q99_9,p_bc_max,raw_optimizer_update_l2_mean,raw_optimizer_update_l2_std,raw_optimizer_update_l2_min,raw_optimizer_update_l2_max,applied_parameter_update_l2_mean,applied_parameter_update_l2_std,applied_parameter_update_l2_min,applied_parameter_update_l2_max,parameter_l2_mean,parameter_l2_std,parameter_l2_min,parameter_l2_max
1,baseline,0,1,16,0.08718053251504898,1.1716097593307495,1.4682601690292358,7.709737300872803,7.7043304443359375,8.395769119262695,7.7043304443359375,1.1716097593307495,6.532720685005188,0.14562177658081055,6.387098908424377,-0.30205726623535156,-0.10584237536955232,0.0,0.4987505078315735,0.0,0.0,0.5915364623069763,0.5915364623069763,0.9411016702651978,62.43670654296875,62.43670654296875,62.43670654296875,62.43670654296875,639.0838623046875,535.6737060546875,281.33612060546875,2345.386962890625,3.195425510406494,2.678306818008423,1.406775951385498,11.726943016052246,218.21112060546875,0.125,217.7362518310547,218.31021118164062
1,baseline,1,17,32,0.007001182064414024,1.2953602075576782,1.5406115055084229,13.525778770446777,13.525778770446777,13.56536865234375,13.525778770446777,1.2953602075576782,12.2304185628891,0.12262564897537231,12.107792913913727,-0.24525129795074463,-0.003237001390704597,0.0,0.49762269854545593,0.0,0.0,0.5478096604347229,0.5478096604347229,0.9927852153778076,62.43670654296875,62.43670654296875,62.43670654296875,62.43670654296875,246.52719116210938,13.097590446472168,230.60997009277344,274.1756591796875,1.2327204942703247,0.06549433618783951,1.1531387567520142,1.3709758520126343,218.1007080078125,0.0,218.0172119140625,218.18838500976562
1,baseline,2,33,48,0.0037097567692399025,1.255100131034851,1.458956241607666,13.810480117797852,13.810473442077637,13.832900047302246,13.810473442077637,1.255100131034851,12.555373311042786,0.10192471742630005,12.453448593616486,-0.20386278629302979,-0.0017862157236603338,0.0,0.49719616770744324,0.0,0.0,0.5368353128433228,0.5368353128433228,0.9990257620811462,62.43670654296875,62.43670654296875,62.43670654296875,62.43670654296875,224.9766082763672,2.3626322746276855,221.85821533203125,229.62570190429688,1.1249572038650513,0.011820036917924881,1.1093660593032837,1.148206114768982,217.9297637939453,0.0,217.8537139892578,218.00660705566406
1,baseline,3,49,64,0.0029268008656799793,1.2628185749053955,1.4120627641677856,13.30566120147705,13.30565071105957,13.324148178100586,13.30565071105957,1.2628185749053955,12.042832136154175,0.07461684942245483,11.96821528673172,-0.1492546796798706,-0.001535973169092264,0.0,0.4965858459472656,0.0,0.0,0.5311549305915833,0.5311549305915833,0.9998573660850525,62.43670654296875,62.43670654296875,62.43670654296875,62.43670654296875,220.51478576660156,0.5962119698524475,219.7429962158203,221.6665802001953,1.102644681930542,0.0029900996014475822,1.0987907648086548,1.1084024906158447,217.77056884765625,0.0883883461356163,217.6966552734375,217.84397888183594
1,baseline,4,65,80,0.0016134328907355666,1.2877599000930786,1.3767503499984741,12.979975700378418,12.97996997833252,12.998676300048828,12.97996997833252,1.2877599000930786,11.692210078239441,0.044492363929748535,11.647717714309692,-0.08899617195129395,-0.001599896135215939,0.0,0.49617287516593933,0.0,0.0,0.5276113152503967,0.5276113152503967,0.9999788403511047,62.43670654296875,62.43670654296875,62.43670654296875,62.43670654296875,219.17684936523438,0.2651650309562683,218.72122192382812,219.6459197998047,1.095954418182373,0.0013810679083690047,1.0936726331710815,1.0983026027679443,217.6124725341797,0.0,217.54055786132812,217.6865997314453
1,baseline,5,81,96,0.0012015741085633636,1.2841049432754517,1.3580188751220703,12.724140167236328,12.724139213562012,12.742756843566895,12.724139213562012,1.2841049432754517,11.44003427028656,0.03695648908615112,11.403077781200409,-0.07391488552093506,-0.0016274103350579772,0.0,0.49590882658958435,0.0,0.0,0.5249824523925781,0.5249824523925781,0.9999963641166687,62.43670654296875,62.43670654296875,62.43670654296875,62.43670654296875,218.51409912109375,0.16535945236682892,218.26171875,218.80792236328125,1.09264075756073,0.00048828125,1.0913752317428589,1.0941110849380493,217.4579315185547,0.0625,217.3845672607422,217.5306396484375
1,baseline,6,97,112,0.0009889684151858091,1.2680959701538086,1.3490203619003296,12.403671264648438,12.403671264648438,12.421759605407715,12.403671264648438,1.2680959701538086,11.135575294494629,0.0404621958732605,11.095113098621368,-0.080924391746521,-0.0016243741594761385,0.0,0.49567797780036926,0.0,0.0,0.5229102373123169,0.5229102373123169,0.9999997019767761,62.43670654296875,62.43670654296875,62.43670654296875,62.43670654296875,218.1683349609375,0.0883883461356163,218.0079803466797,218.39932250976562,1.0909098386764526,0.00048828125,1.0901013612747192,1.0920644998550415,217.30360412597656,0.0,217.23196411132812,217.37530517578125
1,baseline,7,113,128,0.000837984902318567,1.3075870275497437,1.339054822921753,11.706559181213379,11.706554412841797,11.724364280700684,11.706554412841797,1.3075870275497437,10.398967385292053,0.015731513500213623,10.38323587179184,-0.03147256374359131,-0.0017126573436585524,0.0,0.49558302760124207,0.0,0.0,0.5213007926940918,0.5213007926940918,0.9999999403953552,62.43670654296875,62.43670654296875,62.43670654296875,62.43670654296875,217.83163452148438,0.125,217.6721954345703,218.0279998779297,1.089228630065918,0.0003452669770922512,1.0884333848953247,1.0902090072631836,217.14840698242188,0.0,217.07583618164062,217.22109985351562
1,baseline,8,129,144,0.000782514049205929,1.3202756643295288,1.3354203701019287,11.012372016906738,11.012365341186523,11.028416633605957,11.012365341186523,1.3202756643295288,9.692089676856995,0.007569015026092529,9.684520661830902,-0.015151381492614746,-0.001656122978077823,0.0,0.4953944683074951,0.0,0.0,0.520068347454071,0.520068347454071,1.0,62.43670654296875,62.43670654296875,62.43670654296875,62.43670654296875,217.6629638671875,0.10825317353010178,217.5213165283203,217.8001251220703,1.088385820388794,0.0,1.087684154510498,1.0890755653381348,216.9931182861328,0.0883883461356163,216.9188690185547,217.06594848632812
1,baseline,9,145,160,0.0006609081174246967,1.3335895538330078,1.3310260772705078,10.695271492004395,10.695267677307129,10.710671424865723,10.695267677307129,1.3335895538330078,9.361678123474121,-0.0012836456298828125,9.362961769104004,0.002559661865234375,-0.0016454045263496475,0.0,0.49517521262168884,0.0,0.0,0.5190335512161255,0.5190335512161255,1.0,62.43670654296875,62.43670654296875,62.43670654296875,62.43670654296875,217.509765625,0.0,217.39830017089844,217.6448974609375,1.0876175165176392,0.0,1.0870718955993652,1.0882940292358398,216.83871459960938,0.0,216.765625,216.90948486328125
