R_adamw_aggregate,R_adamw_prefix,R_linear_aggregate,R_linear_prefix,amplitude_distortion,direction_distortion,effective_epoch,elapsed_seconds,epoch,epsilon_spent,eval_seconds,seed,step,strategy,test_accuracy,test_loss,train_loss
41.784061431884766,64.65767669677734,1.0365923643112183,0.8942902088165283,442.3338317871094,0.14198121428489685,1.00352,234.54937954153866,1,1.3382811671103791,68.88544397428632,1,98,decayed-prefix,0.5249,1.3862798400878906,1.3742580981445311
85.11682891845703,128.38226318359375,0.9030020833015442,0.758147656917572,418.28497314453125,0.14825865626335144,2.00704,356.5503919618204,2,1.9144557955374952,63.33668936602771,1,196,decayed-prefix,0.7468,0.757961735534668,0.7448350030517578
124.71505737304688,184.5305938720703,0.8200647830963135,0.6819114685058594,378.46612548828125,0.16489331424236298,3.00032,470.89605370070785,3,2.354282010600367,56.496298579499125,1,293,decayed-prefix,0.8306,0.5056499282836914,0.4931750244140625
160.92660522460938,236.582275390625,0.7609991431236267,0.6324300765991211,316.6512451171875,0.19603168964385986,4.00384,596.5720566660166,4,2.763176126744547,67.1660848017782,1,391,decayed-prefix,0.8642,0.4065177932739258,0.3911273924255371
192.9731903076172,280.6462707519531,0.7173231244087219,0.5985599756240845,266.7882080078125,0.2328466773033142,4.99712,713.312677715905,5,2.9999999999999907,59.06611209642142,1,488,decayed-prefix,0.8786,0.3689896545410156,0.350155126953125
