R_adamw_aggregate,R_adamw_prefix,R_linear_aggregate,R_linear_prefix,amplitude_distortion,direction_distortion,effective_epoch,elapsed_seconds,epoch,epsilon_spent,eval_seconds,seed,step,strategy,test_accuracy,test_loss,train_loss
41.82029342651367,64.70111846923828,1.031201958656311,0.9040112495422363,452.0899658203125,0.14015203714370728,1.00352,237.6691986657679,1,1.344526214546869,71.37480435427278,1,98,adam-m-aware,0.527,1.379667266845703,1.3675199468994141
85.1275405883789,128.35604858398438,0.9115445017814636,0.7806835770606995,426.91448974609375,0.14661869406700134,2.00704,352.5266871219501,2,1.9193403971507883,56.520171084441245,1,196,adam-m-aware,0.7493,0.7526906661987305,0.7395856439208984
124.64251708984375,184.3840789794922,0.836669921875,0.7111627459526062,385.7355651855469,0.16321006417274475,3.00032,471.92265069670975,3,2.357666076678696,58.408447397872806,1,293,adam-m-aware,0.8323,0.5020177597045898,0.48957922302246093
160.76205444335938,236.30885314941406,0.7830995917320251,0.6658790111541748,321.3699645996094,0.19488398730754852,4.00384,591.9003396006301,4,2.766229679886397,60.66242101509124,1,391,adam-m-aware,0.8647,0.4051749588012695,0.389708681640625
192.67115783691406,280.1044616699219,0.7433626651763916,0.6348354816436768,271.02423095703125,0.2312806248664856,4.99712,711.5684283720329,5,2.9999999999999907,59.703945451416075,1,488,adam-m-aware,0.8785,0.3681485961914063,0.34922842361450196
