R_adamw_aggregate,R_adamw_prefix,R_linear_aggregate,R_linear_prefix,amplitude_distortion,direction_distortion,effective_epoch,elapsed_seconds,epoch,epsilon_spent,eval_seconds,seed,step,strategy,test_accuracy,test_loss,train_loss
46.21611785888672,69.80260467529297,1.032884955406189,0.9047511219978333,446.42706298828125,0.14126993715763092,1.00352,229.07721713744104,1,1.344526214546869,69.07299368176609,2,98,adam-m-aware,0.6697,1.0350998962402345,1.0214596258544921
88.40265655517578,131.4073486328125,0.9126470685005188,0.781056821346283,404.79058837890625,0.15532229840755463,2.00704,351.757583363913,2,1.9193403971507883,58.82380754407495,2,196,adam-m-aware,0.8319,0.5246750274658203,0.5138116342163086
126.35235595703125,186.6563720703125,0.8374965786933899,0.7115638256072998,354.77630615234375,0.17684388160705566,3.00032,477.2377869207412,3,2.357666076678696,60.026244648732245,2,293,adam-m-aware,0.8824,0.35821919403076175,0.3466415577697754
160.88856506347656,236.1472625732422,0.7838246822357178,0.6663795709609985,281.1421813964844,0.22295871376991272,4.00384,601.9075059844181,4,2.766229679886397,61.820865414105356,2,391,adam-m-aware,0.9013,0.30486334915161134,0.2914931254577637
190.9381866455078,278.0809020996094,0.744011640548706,0.6352063417434692,233.726318359375,0.2677864134311676,4.99712,726.6586075602099,5,2.9999999999999907,63.46169390063733,2,488,adam-m-aware,0.9111,0.2865785301208496,0.2703712753295898
