seed,algorithm,window_index,start_step,end_step,mean_p_relative_change,C_00,C_10,C_01,C_11,C_BC,C_real,C_dynamic_clean_p,gap,E_cross,E_square,interaction,R_BC,nonpositive_v_fraction_00,nonpositive_v_fraction_10,nonpositive_v_fraction_01,nonpositive_v_fraction_11,nonpositive_v_fraction_BC
0,bc,0,1,16,0.16246679425239563,1.1735730171203613,1.284324288368225,5.470419883728027,5.4680585861206055,1.5430020093917847,1.5430020093917847,1.1735730171203613,0.36942899227142334,0.05419498682022095,4.240290582180023,-0.11311256885528564,0.9139759614194195,0.0,0.49925416707992554,0.0,0.0,0.5919018387794495
0,bc,1,17,32,0.039187364280223846,1.2586878538131714,1.3397027254104614,7.525891304016113,7.525866985321045,1.4462287425994873,1.4462287425994873,1.2586878538131714,0.18754088878631592,0.04049527645111084,6.226683855056763,-0.0810391902923584,0.9700757095256037,0.0,0.4990871250629425,0.0,0.0,0.5478463768959045
0,bc,2,33,48,0.02438785322010517,1.2890636920928955,1.3402048349380493,6.478776454925537,6.4787702560424805,1.4176149368286133,1.4176149368286133,1.2890636920928955,0.12855124473571777,0.025567471981048584,5.164139091968536,-0.05114734172821045,0.9752295735507086,0.0,0.4988352656364441,0.0,0.0,0.5369461178779602
0,bc,3,49,64,0.017948366701602936,1.3071647882461548,1.3348203897476196,6.719717025756836,6.719706058502197,1.396259069442749,1.396259069442749,1.3071647882461548,0.08909428119659424,0.013822317123413086,5.398718953132629,-0.027666568756103516,0.9835392883401738,0.0,0.49886777997016907,0.0,0.0,0.5314140319824219
0,bc,4,65,80,0.017407488077878952,1.2725991010665894,1.3273847103118896,7.660569667816162,7.6605634689331055,1.3850880861282349,1.3850880861282349,1.2725991010665894,0.11248898506164551,0.027389705181121826,6.360574662685394,-0.054791808128356934,0.9823904801931111,0.0,0.4988018274307251,0.0,0.0,0.5277791619300842
0,bc,5,81,96,0.014483893290162086,1.2606412172317505,1.3261642456054688,6.405978679656982,6.405975818634033,1.3758286237716675,1.3758286237716675,1.2606412172317505,0.11518740653991699,0.03276008367538452,5.112574517726898,-0.06552588939666748,0.9776132330619423,0.0,0.4985834062099457,0.0,0.0,0.5251427888870239
0,bc,6,97,112,0.013649017550051212,1.3010905981063843,1.3272795677185059,7.554542064666748,7.55453634262085,1.3707082271575928,1.3707082271575928,1.3010905981063843,0.0696176290512085,0.013091623783111572,6.240354120731354,-0.02619469165802002,0.9888673170128202,0.0,0.49852436780929565,0.0,0.0,0.5232111215591431
0,bc,7,113,128,0.010517728514969349,1.2702590227127075,1.32003653049469,7.184983730316162,7.184980869293213,1.3665549755096436,1.3665549755096436,1.2702590227127075,0.09629595279693604,0.0248873233795166,5.889834523200989,-0.04978036880493164,0.9837192761900363,0.0,0.4984145164489746,0.0,0.0,0.5215895175933838
0,bc,8,129,144,0.0139537388458848,1.2868874073028564,1.3254474401474,5.8437819480896,5.843778610229492,1.3610855340957642,1.3610855340957642,1.2868874073028564,0.07419812679290771,0.019278347492218018,4.537612855434418,-0.03856337070465088,0.9837173802294743,0.0,0.4984016716480255,0.0,0.0,0.5204243659973145
0,bc,9,145,160,0.010729330591857433,1.2756386995315552,1.3147614002227783,6.840644359588623,6.840643882751465,1.3574692010879517,1.3574692010879517,1.2756386995315552,0.08183050155639648,0.01956111192703247,5.545444071292877,-0.03912317752838135,0.9852955210530371,0.0,0.4983031451702118,0.0,0.0,0.5194892883300781
