seed,algorithm,window_index,start_step,end_step,mean_p_relative_change,C_00,C_10,C_01,C_11,C_BC,C_real,C_dynamic_clean_p,gap,E_cross,E_square,interaction,R_BC,nonpositive_v_fraction_00,nonpositive_v_fraction_10,nonpositive_v_fraction_01,nonpositive_v_fraction_11,nonpositive_v_fraction_BC
2,bc,10,161,176,0.010330338031053543,1.3019933700561523,1.3134950399398804,7.638917446136475,7.638915538787842,1.3546550273895264,1.3546550273895264,1.3019933700561523,0.05266165733337402,0.005749881267547607,6.331172287464142,-0.01150357723236084,0.9916897105675019,0.0,0.4987311065196991,0.0,0.0,0.5187974572181702
2,bc,11,177,192,0.010082975029945374,1.3132474422454834,1.3164329528808594,8.021041870117188,8.021040916442871,1.3530781269073486,1.3530781269073486,1.3132474422454834,0.039830684661865234,0.0015922784805297852,6.706201195716858,-0.003186464309692383,0.9940620287707007,0.0,0.4986768960952759,0.0,0.0,0.5177893042564392
2,bc,12,193,208,0.007636315189301968,1.2573620080947876,1.3152645826339722,8.199159622192383,8.199159622192383,1.3497382402420044,1.3497382402420044,1.2573620080947876,0.0923762321472168,0.028951287269592285,6.912846326828003,-0.05790257453918457,0.9866927505982577,0.0,0.4986453652381897,0.0,0.0,0.5171525478363037
2,bc,13,209,224,0.007301441393792629,1.2777105569839478,1.3147650957107544,7.9128031730651855,7.912802219390869,1.3474845886230469,1.3474845886230469,1.2777105569839478,0.06977403163909912,0.018526792526245117,6.616564869880676,-0.03705549240112305,0.9894840892651982,0.0,0.4987604022026062,0.0,0.0,0.5164790749549866
2,bc,14,225,240,0.007371541578322649,1.285225510597229,1.323811411857605,6.040869235992432,6.040867328643799,1.3459070920944214,1.3459070920944214,1.285225510597229,0.06068158149719238,0.019291996955871582,4.736349821090698,-0.03858780860900879,0.9872400858140914,0.0,0.498781681060791,0.0,0.0,0.5157872438430786
2,bc,15,241,256,0.0054264795035123825,1.2789456844329834,1.3268011808395386,7.257185459136963,7.25718355178833,1.3449835777282715,1.3449835777282715,1.2789456844329834,0.06603789329528809,0.02392679452896118,5.9543110728263855,-0.04785740375518799,0.9889536189826281,0.0,0.498684823513031,0.0,0.0,0.5153318047523499
2,bc,16,257,272,0.006241848226636648,1.2877817153930664,1.3225127458572388,6.47174596786499,6.471744537353516,1.3444486856460571,1.3444486856460571,1.2877817153930664,0.05666697025299072,0.017364799976348877,5.1665980219841,-0.03473246097564697,0.9890687930837512,0.0,0.49853792786598206,0.0,0.0,0.5148178935050964
2,bc,17,273,288,0.005421583540737629,1.2828165292739868,1.323155164718628,8.259154319763184,8.259153366088867,1.3416287899017334,1.3416287899017334,1.2828165292739868,0.05881226062774658,0.020168840885162354,6.956167995929718,-0.04033958911895752,0.9915697504287081,0.0,0.49850577116012573,0.0,0.0,0.5145207643508911
2,bc,18,289,304,0.006092901807278395,1.2932114601135254,1.3186922073364258,7.460931777954102,7.460931301116943,1.3399877548217773,1.3399877548217773,1.2932114601135254,0.04677629470825195,0.012740135192871094,6.154979705810547,-0.025481224060058594,0.9924159501543375,0.0,0.498429536819458,0.0,0.0,0.514220118522644
2,bc,19,305,320,0.00953248143196106,1.2793042659759521,1.3253612518310547,5.385621547698975,5.3856201171875,1.3386483192443848,1.3386483192443848,1.2793042659759521,0.05934405326843262,0.023027777671813965,4.083288073539734,-0.04605841636657715,0.9855481031126908,0.0,0.4983190894126892,0.0,0.0,0.5139699578285217
2,bc,20,321,336,0.005301899742335081,1.2815566062927246,1.3250154256820679,5.760883331298828,5.760880470275879,1.338931679725647,1.338931679725647,1.2815566062927246,0.05737507343292236,0.02172797918319702,4.457595884799957,-0.04346168041229248,0.9871911308101079,0.0,0.4981746971607208,0.0,0.0,0.5137003064155579
2,bc,21,337,352,0.006063795182853937,1.2839727401733398,1.308323621749878,7.638293266296387,7.638293266296387,1.337164282798767,1.337164282798767,1.2839727401733398,0.053191542625427246,0.012175440788269043,6.342145085334778,-0.024350881576538086,0.9916290746734048,0.0,0.49815085530281067,0.0,0.0,0.5134286284446716
2,bc,22,353,368,0.004186128731817007,1.2710365056991577,1.309971570968628,7.248287677764893,7.248286724090576,1.3378551006317139,1.3378551006317139,1.2710365056991577,0.06681859493255615,0.019467055797576904,5.9577831625938416,-0.03893601894378662,0.9888211815649005,0.0,0.4980694353580475,0.0,0.0,0.5130794048309326
2,bc,23,369,384,0.00494900019839406,1.3154325485229492,1.3109041452407837,7.394681930541992,7.394681930541992,1.3364671468734741,1.3364671468734741,1.3154325485229492,0.021034598350524902,-0.0022642016410827637,6.081513583660126,0.004528403282165527,0.9965399349444785,0.0,0.4979865252971649,0.0,0.0,0.5127611756324768
2,bc,24,385,400,0.00283225579187274,1.2759099006652832,1.302972435951233,8.248417854309082,8.24841594696045,1.3351867198944092,1.3351867198944092,1.2759099006652832,0.05927681922912598,0.013530313968658447,6.958975732326508,-0.02706444263458252,0.9914984915272146,0.0,0.4979117512702942,0.0,0.0,0.5124260783195496
2,bc,25,401,416,0.0037252388428896666,1.2852463722229004,1.3057781457901,6.341659069061279,6.341659069061279,1.3358573913574219,1.3358573913574219,1.2852463722229004,0.050611019134521484,0.010265886783599854,5.046146810054779,-0.020531773567199707,0.9899907261987996,0.0,0.497843861579895,0.0,0.0,0.5120795965194702
2,bc,26,417,432,0.003878672607243061,1.2455713748931885,1.3109245300292969,7.486294746398926,7.486294269561768,1.335425853729248,1.335425853729248,1.2455713748931885,0.08985447883605957,0.0326763391494751,6.208046555519104,-0.0653536319732666,0.9856019117732624,0.0,0.4977235794067383,0.0,0.0,0.5118898153305054
2,bc,27,433,448,0.0047354488633573055,1.264670968055725,1.3118715286254883,6.448816299438477,6.448814868927002,1.333083987236023,1.333083987236023,1.264670968055725,0.06841301918029785,0.023599565029144287,5.160544335842133,-0.04720199108123779,0.9868034104591888,0.0,0.49774056673049927,0.0,0.0,0.5118238925933838
2,bc,28,449,464,0.004485050216317177,1.2702820301055908,1.310488224029541,8.518027305603027,8.518026351928711,1.3339149951934814,1.3339149951934814,1.2702820301055908,0.06363296508789062,0.020102620124816895,7.227641701698303,-0.0402071475982666,0.9912203076898988,0.0,0.4978034198284149,0.0,0.0,0.5116155743598938
2,bc,29,465,480,0.0037561010103672743,1.2820755243301392,1.309512972831726,7.212881088256836,7.212881565093994,1.3351095914840698,1.3351095914840698,1.2820755243301392,0.053034067153930664,0.013718962669372559,5.917087078094482,-0.02743697166442871,0.9910578651890798,0.0,0.4977805018424988,0.0,0.0,0.5113034248352051
2,bc,30,481,488,0.004314664285629988,1.5617769956588745,1.5800631046295166,5.832865238189697,5.832864761352539,1.599652647972107,1.599652647972107,1.5617769956588745,0.03787565231323242,0.009142816066741943,4.261944949626923,-0.018286585807800293,0.991132082881214,0.0,0.497720330953598,0.0,0.0,0.5111585855484009
