seed,algorithm,window_index,start_step,end_step,mean_p_relative_change,C_00,C_10,C_01,C_11,C_BC,C_real,C_dynamic_clean_p,gap,E_cross,E_square,interaction,R_BC,nonpositive_v_fraction_00,nonpositive_v_fraction_10,nonpositive_v_fraction_01,nonpositive_v_fraction_11,nonpositive_v_fraction_BC
0,baseline,0,1,16,0.08647990971803665,1.1298718452453613,1.485032320022583,7.878738880157471,7.874102592468262,1.5432708263397217,7.874102592468262,1.1298718452453613,6.7442307472229,0.17526209354400635,6.568968653678894,-0.35979676246643066,0.9387033159764607,0.0,0.49842727184295654,0.0,0.0,0.5918997526168823
0,baseline,1,17,32,0.006189688108861446,1.2481091022491455,1.5301554203033447,13.421537399291992,13.421531677246094,1.447940468788147,13.421531677246094,1.2481091022491455,12.173422574996948,0.1410202980041504,12.032402276992798,-0.28205204010009766,0.9835846192549468,0.0,0.49722570180892944,0.0,0.0,0.5478394627571106
0,baseline,2,33,48,0.0031671784818172455,1.3106404542922974,1.445044994354248,13.768757820129395,13.768749237060547,1.4188786745071411,13.768749237060547,1.3106404542922974,12.45810878276825,0.06719797849655151,12.390910804271698,-0.13441312313079834,0.9913118257271476,0.0,0.49672263860702515,0.0,0.0,0.536938488483429
0,baseline,3,49,64,0.0018896699184551835,1.2942335605621338,1.3902842998504639,13.464262962341309,13.46425724029541,1.3969521522521973,13.46425724029541,1.2942335605621338,12.170023679733276,0.04802250862121582,12.12200117111206,-0.09605646133422852,0.991559704862274,0.0,0.49632757902145386,0.0,0.0,0.5314026474952698
0,baseline,4,65,80,0.0016146688722074032,1.256852149963379,1.3672516345977783,12.615572929382324,12.615564346313477,1.385367512702942,12.615564346313477,1.256852149963379,11.358712196350098,0.05519545078277588,11.303516745567322,-0.11040806770324707,0.988685745310031,0.0,0.4960799813270569,0.0,0.0,0.5277737379074097
0,baseline,5,81,96,0.0011125088203698397,1.2982724905014038,1.355077862739563,11.687148094177246,11.687145233154297,1.3760693073272705,11.687145233154297,1.2982724905014038,10.388872742652893,0.02840125560760498,10.360471487045288,-0.0568082332611084,0.9925115247098503,0.0,0.49579012393951416,0.0,0.0,0.5251404643058777
0,baseline,6,97,112,0.0009067525388672948,1.3002815246582031,1.3429417610168457,11.73120403289795,11.73119831085205,1.3707951307296753,11.73119831085205,1.3002815246582031,10.430916786193848,0.02132725715637207,10.409589529037476,-0.042665958404541016,0.9932399416545243,0.0,0.4956178665161133,0.0,0.0,0.5232052803039551
0,baseline,7,113,128,0.0007958427304401994,1.2653385400772095,1.3394343852996826,11.289266586303711,11.289264678955078,1.3666402101516724,11.289264678955078,1.2653385400772095,10.023926138877869,0.037046968936920166,9.986879169940948,-0.07409775257110596,0.9898940127180742,0.0,0.49544060230255127,0.0,0.0,0.5215823650360107
0,baseline,8,129,144,0.0006997413584031165,1.2628746032714844,1.3339965343475342,11.033373832702637,11.033371925354004,1.3611782789230347,11.033371925354004,1.2628746032714844,9.77049732208252,0.035560011863708496,9.734937310218811,-0.07112383842468262,0.9899387234435475,0.0,0.49530941247940063,0.0,0.0,0.5204163193702698
0,baseline,9,145,160,0.0006378668476827443,1.3034594058990479,1.3321510553359985,10.749632835388184,10.749629974365234,1.357519268989563,10.749629974365234,1.3034594058990479,9.446170568466187,0.014344394207000732,9.431826174259186,-0.028694510459899902,0.9942770604554844,0.0,0.49512967467308044,0.0,0.0,0.519485592842102
0,baseline,10,161,176,0.0005808648420497775,1.310417652130127,1.3290016651153564,10.058143615722656,10.058138847351074,1.3543213605880737,10.058138847351074,1.310417652130127,8.747721195220947,0.00928962230682373,8.738431572914124,-0.018588781356811523,0.9949811262295452,0.0,0.4950171709060669,0.0,0.0,0.5185531377792358
0,baseline,11,177,192,0.0005474888603202999,1.2744183540344238,1.3261325359344482,10.321016311645508,10.321013450622559,1.3521432876586914,10.321013450622559,1.2744183540344238,9.046595096588135,0.025855660438537598,9.020739436149597,-0.05171704292297363,0.9914083770971931,0.0,0.494814932346344,0.0,0.0,0.517829179763794
0,baseline,12,193,208,0.0005088215693831444,1.3255480527877808,1.3263442516326904,9.64506721496582,9.645066261291504,1.349899172782898,9.645066261291504,1.3255480527877808,8.319518208503723,0.00039762258529663086,8.319120585918427,-0.0007971525192260742,0.9970730131980207,0.0,0.4948085844516754,0.0,0.0,0.5171104669570923
