seed,algorithm,window_index,start_step,end_step,mean_p_relative_change,C_00,C_10,C_01,C_11,C_BC,C_real,C_dynamic_clean_p,gap,E_cross,E_square,interaction,R_BC,nonpositive_v_fraction_00,nonpositive_v_fraction_10,nonpositive_v_fraction_01,nonpositive_v_fraction_11,nonpositive_v_fraction_BC
2,baseline,19,305,320,0.000444220524514094,1.2979916334152222,1.3175865411758423,9.032071113586426,9.032073020935059,1.338684320449829,9.032073020935059,1.2979916334152222,7.734081387519836,0.009798407554626465,7.72428297996521,-0.019593000411987305,0.9947385235562337,0.0,0.49383336305618286,0.0,0.0,0.5139648914337158
2,baseline,20,321,336,0.000613009266089648,1.2679601907730103,1.3160604238510132,9.061305046081543,9.061304092407227,1.3389413356781006,9.061304092407227,1.2679601907730103,7.793343901634216,0.02404963970184326,7.769294261932373,-0.048101186752319336,0.990892081011566,0.0,0.4936915934085846,0.0,0.0,0.513696014881134
2,baseline,21,337,352,0.0005472772754728794,1.2522096633911133,1.3168400526046753,9.356278419494629,9.356280326843262,1.3371915817260742,9.356280326843262,1.2522096633911133,8.104070663452148,0.03231614828109741,8.071754515171051,-0.0646284818649292,0.9895136750573741,0.0,0.4935886561870575,0.0,0.0,0.5134266018867493
2,baseline,22,353,368,0.0006007844349369407,1.2832399606704712,1.3174726963043213,8.336528778076172,8.336525917053223,1.3378905057907104,8.336525917053223,1.2832399606704712,7.0532859563827515,0.01711493730545044,7.036171019077301,-0.034235596656799316,0.9922517610290869,0.0,0.4935018718242645,0.0,0.0,0.5130730867385864
2,baseline,23,369,384,0.0005163497407920659,1.3682879209518433,1.317588448524475,8.228010177612305,8.228009223937988,1.33649480342865,8.228009223937988,1.3682879209518433,6.859721302986145,-0.025350213050842285,6.885071516036987,0.05069851875305176,1.004634753529907,0.0,0.49342355132102966,0.0,0.0,0.5127536654472351
2,baseline,24,385,400,0.00041803225758485496,1.2702139616012573,1.314856767654419,8.172181129455566,8.1721830368042,1.3352404832839966,8.1721830368042,1.2702139616012573,6.901969075202942,0.022322356700897217,6.879646718502045,-0.04464089870452881,0.990578555050853,0.0,0.49349817633628845,0.0,0.0,0.5124228596687317
2,baseline,25,401,416,0.0004040230705868453,1.277872920036316,1.317078948020935,8.424003601074219,8.424004554748535,1.3359029293060303,8.424004554748535,1.277872920036316,7.146131634712219,0.019603490829467773,7.1265281438827515,-0.039205074310302734,0.9918795213640014,0.0,0.49347296357154846,0.0,0.0,0.51207435131073
2,baseline,26,417,432,0.0004628156602848321,1.1925556659698486,1.3167128562927246,8.640828132629395,8.640829086303711,1.335420846939087,8.640829086303711,1.1925556659698486,7.448273420333862,0.06207907199859619,7.386194348335266,-0.12415623664855957,0.9808190203411149,0.0,0.49341464042663574,0.0,0.0,0.5118865966796875
2,baseline,27,433,448,0.00040021538734436035,1.2716411352157593,1.31471586227417,9.394109725952148,9.394108772277832,1.33306086063385,9.394108772277832,1.2716411352157593,8.122467637062073,0.02153688669204712,8.100930750370026,-0.04307568073272705,0.9924382923807737,0.0,0.4932422935962677,0.0,0.0,0.5118228197097778
2,baseline,28,449,464,0.00034841682645492256,1.2231472730636597,1.3135144710540771,8.65511417388916,8.65511417388916,1.3338916301727295,8.65511417388916,1.2231472730636597,7.4319669008255005,0.04518359899520874,7.386783301830292,-0.09036719799041748,0.985098916802661,0.0,0.4931890070438385,0.0,0.0,0.5116113424301147
2,baseline,29,465,480,0.0003725765855051577,1.2938272953033447,1.3148670196533203,8.844922065734863,8.844919204711914,1.3351354598999023,8.844919204711914,1.2938272953033447,7.551091909408569,0.010518431663513184,7.540573477745056,-0.021042585372924805,0.9945295110836768,0.0,0.4931374490261078,0.0,0.0,0.5112982392311096
2,baseline,30,481,488,0.0004273741797078401,1.4951075315475464,1.576823353767395,5.7690935134887695,5.769092082977295,1.5996273756027222,5.769092082977295,1.4951075315475464,4.2739845514297485,0.04085719585418701,4.2331273555755615,-0.08171725273132324,0.9755451048553249,0.0,0.4932253956794739,0.0,0.0,0.5111587643623352
