seed,algorithm,window_index,start_step,end_step,mean_p_relative_change,C_00,C_10,C_01,C_11,C_BC,C_real,C_dynamic_clean_p,gap,E_cross,E_square,interaction,R_BC,nonpositive_v_fraction_00,nonpositive_v_fraction_10,nonpositive_v_fraction_01,nonpositive_v_fraction_11,nonpositive_v_fraction_BC
1,baseline,0,1,16,0.08719780296087265,1.1718425750732422,1.468276858329773,7.709688186645508,7.704280376434326,1.543420433998108,7.704280376434326,1.1718425750732422,6.532437801361084,0.14551323652267456,6.386924564838409,-0.3018420934677124,0.943118041040139,0.0,0.49875134229660034,0.0,0.0,0.5915364623069763
1,baseline,1,17,32,0.007007866632193327,1.2980132102966309,1.5405045747756958,13.525901794433594,13.525897979736328,1.449735164642334,13.525897979736328,1.2980132102966309,12.227884769439697,0.12124377489089966,12.106640994548798,-0.24249517917633057,0.9875921341093358,0.0,0.4976311922073364,0.0,0.0,0.547809362411499
1,baseline,2,33,48,0.0037686475552618504,1.2535479068756104,1.4590619802474976,13.81064510345459,13.81063461303711,1.4181115627288818,13.81063461303711,1.2535479068756104,12.557086706161499,0.10275179147720337,12.454334914684296,-0.20552456378936768,0.9868947583381324,0.0,0.497211754322052,0.0,0.0,0.5368356108665466
1,baseline,3,49,64,0.0029257971327751875,1.2626893520355225,1.4123508930206299,13.305312156677246,13.305309295654297,1.399505853652954,13.305309295654297,1.2626893520355225,12.042619943618774,0.0748293399810791,11.967790603637695,-0.14966440200805664,0.9886389753842619,0.0,0.4966020882129669,0.0,0.0,0.5311549305915833
1,baseline,4,65,80,0.0015921021113172174,1.2882585525512695,1.376573085784912,12.98220157623291,12.982202529907227,1.388452172279358,12.982202529907227,1.2882585525512695,11.693943977355957,0.04415774345397949,11.649786233901978,-0.08831357955932617,0.9914320078904002,0.0,0.4961857497692108,0.0,0.0,0.527611255645752
1,baseline,5,81,96,0.0011766391107812524,1.28428053855896,1.357932448387146,12.72729778289795,12.727295875549316,1.3773318529129028,12.727295875549316,1.28428053855896,11.443015336990356,0.03682500123977661,11.40619033575058,-0.07365381717681885,0.9918682871940975,0.0,0.495913565158844,0.0,0.0,0.5249825716018677
1,baseline,6,97,112,0.0009997898014262319,1.268543004989624,1.3490113019943237,12.404237747192383,12.4042329788208,1.3708178997039795,12.4042329788208,1.268543004989624,11.135689973831177,0.04023176431655884,11.095458209514618,-0.08047306537628174,0.9908155763177046,0.0,0.4956696033477783,0.0,0.0,0.5229104161262512
1,baseline,7,113,128,0.0008291312260553241,1.3078211545944214,1.3389339447021484,11.703476905822754,11.703472137451172,1.364026427268982,11.703472137451172,1.3078211545944214,10.39565098285675,0.01555401086807251,10.380096971988678,-0.031117558479309082,0.9945933859488696,0.0,0.4955647587776184,0.0,0.0,0.5213009119033813
1,baseline,8,129,144,0.0007906024693511426,1.3197839260101318,1.3354427814483643,11.011857032775879,11.011852264404297,1.3606860637664795,11.011852264404297,1.3197839260101318,9.692068338394165,0.007827043533325195,9.68424129486084,-0.015663623809814453,0.9957798339499612,0.0,0.49538344144821167,0.0,0.0,0.5200682282447815
1,baseline,9,145,160,0.0006601610220968723,1.333899974822998,1.3310105800628662,10.694147109985352,10.694143295288086,1.3572288751602173,10.694143295288086,1.333899974822998,9.360243320465088,-0.0014466047286987305,9.361689925193787,0.002885580062866211,0.9975076609081077,0.0,0.4951523542404175,0.0,0.0,0.5190334320068359
