strategy,workload_type,seed,sensitivity_squared,strategy_objective,epsilon,delta,adjacency,calibrated_noise_stddev,calibrated_noise_multiplier,epoch,step,effective_epoch,epsilon_spent,train_loss,test_loss,test_accuracy,elapsed_seconds,eval_seconds
momentum,momentum,7,109.06185913085938,25.2547664642334,3.0,1e-05,add_remove,0.02836394723969122,1.390593456674537,1,98,1.00352,1.1457751999427828,0.5487509729003907,0.5551026443481445,0.8127,212.95116315037012,65.54224588628858
momentum,momentum,7,109.06185913085938,25.2547664642334,3.0,1e-05,add_remove,0.02836394723969122,1.390593456674537,2,196,2.00704,1.7763294551404731,0.4183450082397461,0.4422737915039063,0.8731,343.8843289334327,65.8948094137013
momentum,momentum,7,109.06185913085938,25.2547664642334,3.0,1e-05,add_remove,0.02836394723969122,1.390593456674537,3,293,3.00032,2.253894974531605,0.3707066928100586,0.4045317306518555,0.894,466.14056701399386,63.656882302835584
momentum,momentum,7,109.06185913085938,25.2547664642334,3.0,1e-05,add_remove,0.02836394723969122,1.390593456674537,4,391,4.00384,2.6815076102104247,0.3466940411376953,0.3913115585327148,0.9047,593.2520034415647,65.2439268939197
momentum,momentum,7,109.06185913085938,25.2547664642334,3.0,1e-05,add_remove,0.02836394723969122,1.390593456674537,5,488,4.99712,2.9999999999999867,0.32822561447143556,0.3753893882751465,0.9116,714.997877875343,61.27162729483098
