strategy,workload_type,seed,sensitivity_squared,strategy_objective,epsilon,delta,adjacency,calibrated_noise_stddev,calibrated_noise_multiplier,epoch,step,effective_epoch,epsilon_spent,train_loss,test_loss,test_accuracy,elapsed_seconds,eval_seconds
momentum,momentum,3,109.06185913085938,25.2547664642334,3.0,1e-05,add_remove,0.02836394723969122,1.390593456674537,1,98,1.00352,1.1457751999427828,0.6374407556152344,0.6433967178344726,0.7888,211.7773961154744,64.17879109922796
momentum,momentum,3,109.06185913085938,25.2547664642334,3.0,1e-05,add_remove,0.02836394723969122,1.390593456674537,2,196,2.00704,1.7763294551404731,0.46935707916259767,0.48433759765625,0.858,335.14776113722473,62.05724658910185
momentum,momentum,3,109.06185913085938,25.2547664642334,3.0,1e-05,add_remove,0.02836394723969122,1.390593456674537,3,293,3.00032,2.253894974531605,0.39314175079345703,0.4231637313842773,0.8847,457.22883258759975,61.89637491758913
momentum,momentum,3,109.06185913085938,25.2547664642334,3.0,1e-05,add_remove,0.02836394723969122,1.390593456674537,4,391,4.00384,2.6815076102104247,0.36410052551269534,0.403989461517334,0.8972,581.7796582374722,65.9421219183132
momentum,momentum,3,109.06185913085938,25.2547664642334,3.0,1e-05,add_remove,0.02836394723969122,1.390593456674537,5,488,4.99712,2.9999999999999867,0.3415428230285645,0.3840665740966797,0.9061,704.1688323142007,61.46014583297074
